date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,SYY_shares,SYY_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,MU_shares,MU_value,MKC_shares,MKC_value,NKE_shares,NKE_value,COP_shares,COP_value,EA_shares,EA_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,XOM_shares,XOM_value,CVX_shares,CVX_value,CHRW_shares,CHRW_value,GWW_shares,GWW_value,EBAY_shares,EBAY_value,EOG_shares,EOG_value,AES_shares,AES_value,STLD_shares,STLD_value,WDC_shares,WDC_value,APA_shares,APA_value,TRV_shares,TRV_value,DVN_shares,DVN_value,RL_shares,RL_value,F_shares,F_value,RMD_shares,RMD_value,EL_shares,EL_value,EMN_shares,EMN_value,DD_shares,DD_value,VLO_shares,VLO_value,CMI_shares,CMI_value,TER_shares,TER_value,NVR_shares,NVR_value,LII_shares,LII_value,CTRA_shares,CTRA_value,FCX_shares,FCX_value,A_shares,A_value,WSM_shares,WSM_value,DE_shares,DE_value,SNPS_shares,SNPS_value,URI_shares,URI_value,HAS_shares,HAS_value,CSGP_shares,CSGP_value,DECK_shares,DECK_value,FFIV_shares,FFIV_value,DLTR_shares,DLTR_value,MOH_shares,MOH_value,NUE_shares,NUE_value,CTSH_shares,CTSH_value,LRCX_shares,LRCX_value,SWKS_shares,SWKS_value,GRMN_shares,GRMN_value,J_shares,J_value,TTWO_shares,TTWO_value,FAST_shares,FAST_value,NEM_shares,NEM_value,MOS_shares,MOS_value,FDX_shares,FDX_value,PWR_shares,PWR_value,ROST_shares,ROST_value,TJX_shares,TJX_value,CPRT_shares,CPRT_value,TSCO_shares,TSCO_value,SBUX_shares,SBUX_value,VZ_shares,VZ_value,AMAT_shares,AMAT_value,LVS_shares,LVS_value,GLW_shares,GLW_value,EXPD_shares,EXPD_value,HRL_shares,HRL_value,AMP_shares,AMP_value,PCAR_shares,PCAR_value,PRU_shares,PRU_value,FSLR_shares,FSLR_value,KDP_shares,KDP_value,LUV_shares,LUV_value,PHM_shares,PHM_value,SMCI_shares,SMCI_value,TXT_shares,TXT_value,ALB_shares,ALB_value,GE_shares,GE_value,DHI_shares,DHI_value,QCOM_shares,QCOM_value,APD_shares,APD_value,RCL_shares,RCL_value,PSX_shares,PSX_value,ACGL_shares,ACGL_value,OXY_shares,OXY_value,FANG_shares,FANG_value,CF_shares,CF_value,LEN_shares,LEN_value,run
2011-06-30,150.59447234133648,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3801746594768438,10.08318586254902,,,,,0.4661645669940225,16.369058354014513,,,,,,,,,0.3420552849995292,19.74491115328745,,,,,,,,,,,,,0.6693258185266435,14.748169188754511,,,,,0.2386094653315292,12.34225081342194,,,,,,,,,,,,,,,,,,,0.0274173840062464,19.89076321335593,,,,,0.4062912023429811,16.123490236852263,,,,,,,,,,,,,2.3178445825420964,13.74018262341642,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2621964886619911,13.74018262341642,,,,,,,,,,,,,,,0.7579984534422848,13.812278272268012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2011-07-31,147.7470390714377,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3801746594768438,9.93490582736222,,,,,0.4661645669940225,15.672400674397288,,,,,,,,,0.3420552849995292,19.97146484482084,,,,,,,,,,,,,0.6693258185266435,13.969819788577407,,,,,0.2386094653315292,12.351426770224334,,,,,,,,,,,,,,,,,,,0.0274173840062464,18.64628942511488,,,,,0.4062912023429811,16.141774146894225,,,,,,,,,,,,,2.3178445825420964,13.619654599021723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7579984534422848,13.09254494232132,1.458988995548702,14.346758052703452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2011-08-31,135.0105713355378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4661645669940225,14.950377655944909,,,,,,,,,0.3420552849995292,18.97692041841371,,,,,,,,,,,,,0.6693258185266435,11.955018704571833,,,,,0.2386094653315292,10.645453379742122,,,,,,,,,,,,,,,,,,,0.0274173840062464,17.451164919975895,,,,,0.4062912023429811,14.425428468515037,,,,,,,,,,,,,2.3178445825420964,11.862728644185452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1198490474525486,7.966797001410273,,,,,,,,,,,,,0.7579984534422848,13.594432944952151,1.458988995548702,13.182249197826398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2011-09-30,121.7164625398071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3420552849995292,17.919364091036453,,,,,,,,,,,,,0.6693258185266435,10.42668934685087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4062912023429811,9.324014532797612,,,,,,,,,,,,,2.3178445825420964,12.045838357364405,0.8533517190984684,13.24970767016703,,,,,,,,,,,,,,,0.661899091359709,13.24970767016703,,,,,,,0.2916278441067716,13.24970767016703,,,0.1198490474525486,6.849502171757367,,,,,,,,,,,,,,,1.458988995548702,12.152223359332291,0.5404975600549046,13.249707670167032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2011-10-31,141.73076674503804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3420552849995292,20.330805310333325,,,,,,,,,,,,,0.6693258185266435,10.799648833385008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4062912023429811,12.32790658484932,,,,,,,,,,,,,2.3178445825420964,14.261697433441508,0.8533517190984684,16.39004225687167,,,,,,,,,,,,,,,0.661899091359709,14.516382767508272,,,,,,,0.2916278441067716,14.13212708740548,,,0.1198490474525486,8.295680555768032,,,,,,,,,,,,,,,,,0.5404975600549046,16.225187521356965,1.4494709932318273,14.451288394118468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2011-11-30,142.80936780007417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3420552849995292,19.899218609851303,,,,,,,,,,,,,0.6693258185266435,11.784757366453388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4062912023429811,12.211935418213749,,,,,,,,,,,,,2.3178445825420964,15.422937401299464,0.8533517190984684,15.495444531925893,,,,,,,,,,,,,,,0.661899091359709,15.445034686721677,,,,,,,0.2916278441067716,14.565627365484008,,,0.1198490474525486,8.42240205073533,,,,,,,,,,,,,,,,,0.5404975600549046,16.142237854995848,1.4494709932318273,13.419772514393529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2011-12-31,136.7807033836695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4068771582878696,14.10633720603512,,,,,,,,,0.3420552849995292,20.754870928270115,,,,,,,,,,,,,0.6693258185266435,12.546890914757237,,,,,0.3449916814768531,14.10633720603512,,,,,,,,,,,,,,,,,,,,,,,,,0.4062912023429811,11.345377739376191,,,1.011294992025733,14.106337206035125,,,,,,,,,2.3178445825420964,15.46697657215402,,,,,,,,,,,,,,,,,,,,,,,,,0.2916278441067716,12.689944051899786,,,0.1198490474525486,8.465994910669568,,,,,,,,,,,,,,,,,,,1.4494709932318273,13.191636648437225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2012-01-31,138.57581845425747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4068771582878696,13.204249023979038,,,,,,,,,0.3420552849995292,20.115059586655967,,,,,,,,,,,,,0.6693258185266435,14.736007938168411,,,,,0.3449916814768531,14.556680427450273,,,,,,,,,,,,,,,,,,,0.0189528279247665,13.139047958844433,,,,,0.4062912023429811,14.250332558276789,,,,,,,,,,,,,2.3178445825420964,13.135224824856042,,,,,,,,,,,,,,,,,,,,,,,,,0.2916278441067716,13.069751984290567,,,0.1198490474525486,9.289624279162975,,,,,,,,,,,,,,,,,,,1.4494709932318273,13.07983987257299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2012-02-29,143.98742347798955,,,0.0321824997086782,12.051702844473349,,,,,,,,,,,,,,,,,,,,,,,1.443178359489826,12.051702844473349,,,,,0.4068771582878696,14.81872921907102,,,,,,,,,0.3420552849995292,21.285447810260028,,,,,,,,,,,,,0.6693258185266435,15.911646985877963,,,,,0.3449916814768531,16.723866044822124,,,,,,,,,,,,,,,,,,,,,,,,,0.4062912023429811,13.20606200030161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2916278441067716,12.633953339185044,0.2690608985340444,12.051702844473349,,,,,,,,,,,,,,,,,,,,,1.4494709932318273,13.25260954505174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2012-03-31,140.93624478239624,,,0.0321824997086782,11.965452998833808,,,,,,,,,,,,,,,,,,,,,,,1.443178359489826,11.417400702719029,,,,,,,,,,,,,,,0.3420552849995292,21.07315990558768,,,,,,,,,,,,,,,,,,,0.3449916814768531,16.224275334574326,,,,,,,,,,,,,,,,,,,0.0195164015855517,14.17534829716605,,,,,0.4062912023429811,11.803535606935268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9210752424262484,14.175348297166051,,,,,0.2690608985340444,11.53832823721145,,,,,,,,,,,,,,,,,,,,,1.4494709932318273,14.388047105036556,0.3645938555454189,14.175348297166051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2012-04-30,137.02160879765313,,,0.0321824997086782,12.749419202445823,,,,,,,,,,,,,,,,,,,,,,,1.443178359489826,9.28897150866521,,,,,,,,,,,,,,,0.3420552849995292,20.94539545060868,,,,,,,,,,,,,,,,,,,0.3449916814768531,15.9794973774669,,,,,,,,,,,,,,,,,,,0.0195164015855517,15.299687906624897,,,,,0.4062912023429811,11.884212178213495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9210752424262484,12.996371354408277,,,,,0.2690608985340444,11.02287109301136,,,,,,,,,,,,,,,,,,,,,1.4494709932318273,14.66395468048754,0.3645938555454189,12.191228045720935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2012-05-31,124.63695594675752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3420552849995292,19.3237853339236,,,,,,,,,,,,,,,,,,,0.3449916814768531,13.61631936219305,,,,,,,,,,,,,,,,,,,0.0195164015855517,15.706799757814718,,,,,0.4062912023429811,10.027464607252185,,,0.799354650206258,10.234761527439325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9210752424262484,10.610787214385166,,,,,0.2690608985340444,9.95021779666217,0.1353273343269707,10.234761527439325,,,,,,,,,,,,,,,,,,,1.4494709932318273,13.274200052028144,0.3645938555454189,11.657858767619835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2012-06-30,127.5662129443258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3246365423334422,11.570558864135428,,,,,,,,,0.3420552849995292,20.923677737582512,,,,,,,,,,,,,,,,,,,0.3449916814768531,13.266297780330897,,,,,0.4452032472045993,11.570558864135428,,,0.3330158788739467,11.570558864135428,,,,,0.168135664014321,11.570558864135428,,,,,,,,,0.4062912023429811,10.662787472097577,,,,,,,,,,,,,,,1.5774449630484906,11.570558864135428,,,,,,,,,,,,,,,0.4648983153732541,11.570558864135428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4494709932318273,13.290096769502286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2012-07-31,126.83976628131754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3246365423334422,11.27238795727794,,,,,,,,,0.3420552849995292,21.732868712110264,,,,,,,,,,,,,,,,,,,0.3449916814768531,13.571974117979778,,,,,0.4452032472045993,11.704066850849784,,,0.3330158788739467,12.075597292470578,,,,,0.168135664014321,11.44996919306156,,,,,,,,,0.4062912023429811,10.537602281116875,,,,,,,,,,,,,,,1.5774449630484906,10.965871828882673,,,,,,,,,,,,,,,0.4648983153732541,11.801671730010556,,,,,,,,,,,0.1528275672195718,11.727756317557532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2012-08-31,133.85176742915385,,,,,,,,,0.1763834439037515,12.65693719521055,,,,,,,,,,,,,,,,,,,,,,,0.3246365423334422,11.897299431300354,,,,,,,,,0.3420552849995292,22.24454111042299,,,,,,,,,,,,,,,,,,,0.3449916814768531,13.27583379764955,,,,,,,,,0.3330158788739467,12.763917424527415,,,,,0.168135664014321,11.59443640663087,,,0.0152828338128732,12.65693719521055,,,,,0.4062912023429811,11.409161416062377,,,,,,,,,,,,,,,1.5774449630484906,13.019178713920128,,,,,,,,,,,,,,,0.4648983153732541,12.333524738219053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2012-09-30,134.1947688320181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3420552849995292,23.302260542470293,,,,,,,0.2987804599126107,12.211518380466533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0152828338128732,12.90635315497146,,,,,0.4062912023429811,12.505526471310622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16968571564044,12.211518380466533,,,,,0.2714765956834476,12.211518380466533,0.1698130087918625,12.211518380466533,,,,,,,,,,,,,0.5135338680404562,12.211518380466533,,,,,,,,,1.1135536116289568,12.211518380466533,0.285547148082432,12.211518380466533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2012-10-31,135.13184046794507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3420552849995292,22.038794355438224,,,,,,,0.2987804599126107,12.695412474094608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0152828338128732,13.811708080799646,,,,,0.4062912023429811,12.284361989224674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16968571564044,13.041995283191214,,,,,0.2714765956834476,11.094445584818107,0.1698130087918625,13.296776280312892,,,,,,,,,,,,,0.5135338680404562,11.962305258836304,,,,,,,0.4000868603057579,12.332630461649224,,,0.285547148082432,12.57341069958016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2012-11-30,136.6933312985524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3420552849995292,21.129170049282003,,,,,,,0.2987804599126107,12.838620662064196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0152828338128732,13.75210558860353,,,,,0.4062912023429811,12.42210351632515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16968571564044,14.469012168612334,,,,,0.2714765956834476,11.513564712151345,0.1698130087918625,12.94118883490083,,,,,,,,,,,,,0.5135338680404562,11.953219527024888,,,,,,,0.4000868603057579,12.605494724661902,,,0.285547148082432,13.068851514926202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2012-12-31,136.90247125825985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3420552849995292,21.805372000039796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0152828338128732,14.06020710784339,,,,,0.4062912023429811,10.89043819335667,,,,,,,,,,,,,,,1.912263966037333,12.834479072507072,,,,,,,,,,,,,,,,,,,1.16968571564044,12.878239996921057,,,,,0.2714765956834476,12.060920243485016,0.1698130087918625,13.279334015470935,,,,,,,,,,,,,,,,,,,1.4134632135670917,12.834479072507074,0.4000868603057579,13.424522483621756,,,,,0.6833159479607328,12.834479072507072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2013-01-31,145.245954412898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3420552849995292,23.21887099644311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0152828338128732,15.736123186125551,,,,,0.4062912023429811,11.22479181117836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16968571564044,14.235075248584092,,,,,0.2714765956834476,13.044876883092671,0.1698130087918625,14.688054396083947,,,,,,,,,,,,,,,,,,,1.4134632135670917,12.203940888693028,0.4000868603057579,14.561620853259148,0.9759503605803383,12.732489934570827,,,0.6833159479607328,13.600110214867264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2013-03-31,152.87521333029736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3681579851037608,14.609746247589392,,,,,,,,,0.3420552849995292,24.145420348000822,,,,,,,,,,,,,0.4735018927278061,14.609746247589392,,,,,,,,,,,,,,,,,,,,,,,,,0.0152828338128732,16.50714140575289,,,,,0.4062912023429811,10.633652866607298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1698130087918625,14.217516167758168,,,,,,,,,,,,,0.5569356405377397,14.60974624758939,,,,,1.4134632135670917,13.656060226923914,,,0.9759503605803383,15.27643732489673,,,,,0.4107257816738561,14.609746247589392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2013-04-30,155.87974444370968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3681579851037608,14.694826886076523,,,,,,,,,0.3420552849995292,24.79366093896303,,,,,,,,,,,,,0.4735018927278061,16.144311325450605,,,,,,,,,,,,,,,,,,,,,,,,,0.0152828338128732,15.741318827259446,,,,,0.4062912023429811,9.775894619766287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3144856153121517,15.257955644684667,0.1698130087918625,13.628545958744748,,,,,,,,,,,,,0.5569356405377397,16.024643723839247,,,,,1.4134632135670917,14.854680472082864,,,,,,,,,0.4107257816738561,14.963906046842244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2013-05-31,159.92795505922732,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2242690884927356,13.966319310598395,,,,,0.3681579851037608,14.911183462596147,,,,,,,,,0.3420552849995292,24.944040835072137,,,,,,,,,,,,,0.4735018927278061,18.49236188142684,,,,,,,,,,,,,,,,,,,,,,,,,0.0152828338128732,15.027763279224787,,,,,0.4062912023429811,10.068615416400624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3144856153121517,15.12835917264897,,,,,,,,,,,,,,,0.5569356405377397,14.56191008547106,,,,,1.4134632135670917,15.745961812641587,,,,,,,,,0.4107257816738561,17.08143980314675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2013-06-30,158.7854326589891,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2242690884927356,17.135046818132636,,,,,,,,,,,,,,,0.3420552849995292,24.241808683812117,,,,,,,,,,,,,0.4735018927278061,18.133146074806948,,,,,,,,,,,0.3470045742753174,13.255993296759211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.885503878443832,13.255993296759211,,,,,0.3144856153121517,13.384691768680218,0.1575140313792341,13.255993296759211,,,,,,,,,,,,,,,,,,,1.4134632135670917,14.671164641701242,0.4076156798889362,13.255993296759211,,,,,,,0.4107257816738561,18.195601484819093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2013-07-31,163.92087941030462,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2242690884927356,15.83168295240787,,,,,,,,,,,,,,,0.3420552849995292,25.788427187721425,,,,,,,,,,,,,0.4735018927278061,18.880523106713422,,,,,,,,,,,0.3470045742753174,13.996188269135835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.885503878443832,15.540592391103408,,,,,0.3144856153121517,10.22071891527184,0.1575140313792341,14.27572696471918,,,,,,,,,,,,,,,,,,,1.4134632135670917,15.660928313459614,0.4076156798889362,14.050516093210206,,,,,,,0.4107257816738561,19.675575216561807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2013-08-31,161.34616827243997,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2242690884927356,16.22628000552448,,,,,,,,,,,,,,,0.3420552849995292,24.669951918500093,,,,,,,,,,,,,0.4735018927278061,18.182540235110196,,,,,,,,,,,0.3470045742753174,13.875761754894535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.885503878443832,16.257851748697433,,,,,0.3144856153121517,10.40892153995352,0.1575140313792341,14.458883653581095,,,,,,,,,,,,,,,,,,,1.4134632135670917,14.475277018169562,0.4076156798889362,14.134155800475014,,,,,,,0.4107257816738561,18.656544597534012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2013-09-30,172.41101032410674,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2242690884927356,20.88969611537208,,,,,,,,,,,,,,,0.3420552849995292,25.094746940521336,,,,,,,0.2524901875191865,15.679397539917794,,,,,0.4735018927278061,18.59311722611621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3144856153121517,10.751300622373916,0.1575140313792341,15.367954196742572,,,,,,,,,,,,,,,,,,,1.4134632135670917,15.148857665164542,,,,,,,,,0.4107257816738561,19.52714493806269,0.3899377741088407,15.67939753991779,2.887835324900329,15.679397539917792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2013-10-31,186.5167969130212,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2242690884927356,21.1407949458313,,,,,,,,,,,,,,,0.3420552849995292,24.776674566205596,,,,,,,0.2524901875191865,16.52412778047099,,,,,0.4735018927278061,20.49849705012731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3144856153121517,11.45855734994955,0.1575140313792341,17.66694618467512,,,,,,,,,,,,,,,,,,,1.4134632135670917,17.744619738898106,,,,,,,,,0.4107257816738561,20.381058916993062,0.3899377741088407,19.617769950913814,2.887835324900329,16.707750428956338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2013-11-30,198.90117509465188,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2242690884927356,25.230248521452964,,,,,,,,,,,,,,,0.3420552849995292,25.28889369137232,,,,,,,0.2524901875191865,15.29885245539214,,,,,0.4735018927278061,22.091154364022785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3144856153121517,11.97088491763745,0.1575140313792341,18.70538728768209,,,,,,,,,,,,,,,,,,,1.4134632135670917,17.7342321775542,,,,,,,,,0.4107257816738561,22.226597145272585,0.3899377741088407,23.326077528191288,2.887835324900329,17.02884700607406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2013-12-31,203.82810253971337,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2242690884927356,26.007489209976843,,,,,,,,,,,,,,,0.3420552849995292,26.015685491429416,,,,,,,,,,,,,,,,,,,0.4129206219727485,17.31656087738747,,,,,,,,,,,,,,,,,,,0.0168775749871515,17.31656087738747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1575140313792341,19.38913220154359,,,,,,,,,,,,,,,,,,,1.4134632135670917,18.613845372383253,,,,,,,,,0.4107257816738561,23.229507015522447,0.3899377741088407,21.306199739307928,,,1.0404418109209532,17.31656087738747,0.9867678399640416,17.31656087738747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2014-01-31,200.47719656967575,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2242690884927356,27.550000823559454,,,,,,,,,,,,,,,0.3420552849995292,23.249785203185237,,,,,,,,,,,,,,,,,,,0.4129206219727485,16.635036449333786,,,,,,,,,,,,,,,,,,,0.0168775749871515,19.46676434280075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1575140313792341,17.999137450834453,,,,,,,,,,,,,,,,,,,1.4134632135670917,17.97667376145094,,,,,,,,,0.4107257816738561,21.257193175753216,0.3899377741088407,19.72305332842255,,,1.0404418109209532,19.29766854904649,0.9867678399640416,17.321883485288886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2014-03-31,217.97166403459968,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2242690884927356,28.291357907875593,,,,,0.4178046406011267,20.22935562911464,,,,,,,,,0.3420552849995292,24.98601745295557,,,,,,,0.2805011695582275,20.22935562911464,,,,,0.3530703851239592,20.22935562911464,,,,,,,,,,,0.5265560276357423,20.22935562911464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5223396133850744,20.22935562911464,,,,,,,,,,,,,,,0.5204305587434058,20.22935562911464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4134632135670917,21.86086952924325,,,,,,,,,0.4107257816738561,21.457285369837404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2014-04-30,224.73936753029267,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2242690884927356,31.232895755477266,,,,,0.4178046406011267,21.36807186201093,,,,,,,,,0.3420552849995292,26.374930703814595,,,,,,,0.2805011695582275,20.211835006287696,,,,,0.3530703851239592,19.470388448018745,,,,,,,,,,,0.5265560276357423,22.56508227280571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5223396133850744,20.031451305156637,,,,,,,,,,,,,,,0.5204305587434058,21.07837071307175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4134632135670917,21.9553753089292,,,,,,,,,0.4107257816738561,20.450966154720128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
2014-05-31,231.45037462907,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2242690884927356,34.18638935589625,,,,,0.4178046406011267,22.986989935823953,,,,,,,,,0.3420552849995292,25.801305932468377,,,,,,,0.2805011695582275,21.84822736546966,,,,,0.3530703851239592,19.419547303847377,,,,,,,,,,,0.5265560276357423,22.660141721077892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5223396133850744,19.610272169318055,,,,,,,,,,,,,,,0.5204305587434058,21.74652236028172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4134632135670917,22.364868451957303,,,,,,,,,0.4107257816738561,20.826110032929424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
