date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,WDC_shares,WDC_value,AAPL_shares,AAPL_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,FFIV_shares,FFIV_value,GEN_shares,GEN_value,EQIX_shares,EQIX_value,EA_shares,EA_value,EOG_shares,EOG_value,VLO_shares,VLO_value,TRV_shares,TRV_value,MNST_shares,MNST_value,DE_shares,DE_value,CTSH_shares,CTSH_value,FCX_shares,FCX_value,CHRW_shares,CHRW_value,CSGP_shares,CSGP_value,EBAY_shares,EBAY_value,COP_shares,COP_value,GLW_shares,GLW_value,DECK_shares,DECK_value,CTRA_shares,CTRA_value,RMD_shares,RMD_value,GILD_shares,GILD_value,CVX_shares,CVX_value,MU_shares,MU_value,JBL_shares,JBL_value,F_shares,F_value,AES_shares,AES_value,LRCX_shares,LRCX_value,HOLX_shares,HOLX_value,EMN_shares,EMN_value,J_shares,J_value,PWR_shares,PWR_value,GRMN_shares,GRMN_value,DVN_shares,DVN_value,CMI_shares,CMI_value,HAS_shares,HAS_value,MGM_shares,MGM_value,DD_shares,DD_value,MOH_shares,MOH_value,ACN_shares,ACN_value,JBHT_shares,JBHT_value,ALGN_shares,ALGN_value,FAST_shares,FAST_value,EXPD_shares,EXPD_value,NUE_shares,NUE_value,NVR_shares,NVR_value,NDSN_shares,NDSN_value,ROST_shares,ROST_value,SWKS_shares,SWKS_value,BKNG_shares,BKNG_value,AXON_shares,AXON_value,FDX_shares,FDX_value,SJM_shares,SJM_value,T_shares,T_value,DLTR_shares,DLTR_value,NVDA_shares,NVDA_value,NEM_shares,NEM_value,MOS_shares,MOS_value,ISRG_shares,ISRG_value,GE_shares,GE_value,LVS_shares,LVS_value,CMG_shares,CMG_value,AMP_shares,AMP_value,SBUX_shares,SBUX_value,TECH_shares,TECH_value,TPR_shares,TPR_value,A_shares,A_value,BIIB_shares,BIIB_value,LULU_shares,LULU_value,CNC_shares,CNC_value,FSLR_shares,FSLR_value,PCAR_shares,PCAR_value,PRU_shares,PRU_value,TXT_shares,TXT_value,SYY_shares,SYY_value,APA_shares,APA_value,TSCO_shares,TSCO_value,SMCI_shares,SMCI_value,ULTA_shares,ULTA_value,LUV_shares,LUV_value,ABT_shares,ABT_value,DXCM_shares,DXCM_value,AOS_shares,AOS_value,XOM_shares,XOM_value,FTNT_shares,FTNT_value,HAL_shares,HAL_value,EW_shares,EW_value,TSLA_shares,TSLA_value,GOOGL_shares,GOOGL_value,ALB_shares,ALB_value,AMAT_shares,AMAT_value,CPRT_shares,CPRT_value,TTWO_shares,TTWO_value,MPWR_shares,MPWR_value,COO_shares,COO_value,STLD_shares,STLD_value,RCL_shares,RCL_value,EPAM_shares,EPAM_value,ANET_shares,ANET_value,ENPH_shares,ENPH_value,AMD_shares,AMD_value,ACGL_shares,ACGL_value,TER_shares,TER_value,KLAC_shares,KLAC_value,GNRC_shares,GNRC_value,TTD_shares,TTD_value,OXY_shares,OXY_value,FANG_shares,FANG_value,CF_shares,CF_value,PSX_shares,PSX_value,run
2010-07-31,114.67587154316148,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,8.300819727582146,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,11.81356021622944,,,0.3194381925864029,15.94561188596456,,,,,,,,,,,,,,,2.0789850588193453,17.633258062400785,,,,,,,,,1.3250227877552272,9.421432817612244,,,1.9051818147008952,12.658133460152392,,,,,,,,,0.3710169326576614,10.669660859405166,,,0.5359266690088261,9.397567079402794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.466260514006135,10.111667872224222,,,,,,,,,,,0.2187660604890546,8.724159562187765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2010-08-31,106.20609071371842,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,7.599386620469598,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,11.47167652775966,,,0.3194381925864029,15.13015762690138,,,,,,,,,,,,,,,2.0789850588193453,15.041457178132417,,,,,,,,,1.3250227877552272,8.360227144710867,,,1.9051818147008952,11.191098076097042,,,,,,,,,0.3710169326576614,10.118234140914506,,,0.5359266690088261,8.771286196437082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.466260514006135,8.952525948083387,,,,,,,,,,,0.2187660604890546,9.570041254212487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2010-09-30,117.2582716448013,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,8.92990992142846,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,12.199927879832597,,,0.3194381925864029,16.686939921680175,0.418815316112181,12.021315559723831,0.386999892801362,12.021315559723831,,,,,,,0.4604628972675549,12.021315559723831,,,,,,,,,,,0.2705840970783747,12.021315559723831,1.3250227877552272,9.330840556118224,,,,,,,,,,,0.4910337657594194,12.021315559723831,,,,,0.5359266690088261,10.004075567122692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2010-10-31,126.0784982028026,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,10.06856133483071,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,13.019330444755516,,,0.3194381925864029,18.44241695434563,0.418815316112181,12.155571986979512,0.386999892801362,13.344653709395653,,,,,,,0.4604628972675549,12.431583075888762,,,,,,,,,,,0.2705840970783747,12.25121666729168,1.3250227877552272,10.689702364825004,,,,,,,,,,,0.4910337657594194,12.85062061057272,,,,,0.5359266690088261,10.824841053917384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2010-11-30,124.03356483109108,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,10.537231402052443,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,12.73394375298174,,,0.3194381925864029,17.938125646910244,0.418815316112181,12.116414295061134,0.386999892801362,14.308943992520003,,,,,,,0.4604628972675549,12.708745401022458,,,,,,,,,,,0.2705840970783747,12.009449429734158,1.3250227877552272,9.40849187831037,,,,,,,,,,,0.4910337657594194,12.726319634090665,,,,,0.5359266690088261,9.54589939840788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2010-12-31,136.75121803415385,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,10.663049341767282,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,13.13961298102713,,,0.3194381925864029,19.943252722413813,,,0.386999892801362,16.95974208637621,,,,,,,0.4604628972675549,14.383678662875225,,,,,,,,,,,,,,,,,1.4117364590429395,12.332376447938838,,,,,,,,,0.3420389558021973,12.332376447938838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1574684056509364,12.332376447938838,,,,,,,,,,,0.2090005059784634,12.332376447938838,0.4306164360379367,12.332376447938838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2011-01-31,142.6143393927197,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,10.700793039756514,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,13.357021507462262,,,,,,,0.386999892801362,15.496552275614077,,,,,,,0.4604628972675549,15.09335842604766,,,,,,,,,,,0.4176792983457255,21.920156729762116,,,,,1.4117364590429395,11.715390681446369,,,,,,,,,0.3420389558021973,13.817107399726376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1574684056509364,11.975708202473369,,,,,,,,,,,0.2090005059784634,13.088212605473394,0.4306164360379367,15.450038524957549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2011-03-31,149.641745993674,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,11.729353384454187,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,14.121501055691049,,,,,,,,,,,,,,,0.4604628972675549,17.017406675265107,,,0.9863948699687084,14.16298565145444,,,0.5667505851637291,14.16298565145444,,,0.4176792983457255,25.00705186089772,1.2642393752033072,14.16298565145444,,,1.4117364590429395,10.951504760093751,,,,,,,,,,,,,0.6800721535891958,14.162985651454438,0.2355790263744957,14.16298565145444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2011-04-30,152.6410708592167,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,12.5188577616596,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,15.115975893015046,,,,,,,,,,,,,,,0.4604628972675549,16.81070565636383,,,0.9863948699687084,13.950911544598709,,,0.5667505851637291,15.055253961532278,,,0.4176792983457255,25.460701953308742,1.2642393752033072,13.97777384029282,,,1.4117364590429395,11.362829501979933,,,,,,,,,,,,,0.6800721535891958,14.317753277273637,0.2355790263744957,14.070307469192112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2011-05-31,147.3525155598215,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,11.528046067672392,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,14.82932367054622,,,,,,,,,,,,,,,0.4604628972675549,15.60248413499849,,,0.9863948699687084,14.976762171738184,,,0.5667505851637291,15.20160175982486,,,0.4176792983457255,24.40683384789525,1.2642393752033072,12.594810676336342,,,1.4117364590429395,10.958846334677911,,,,,,,,,,,,,0.6800721535891958,14.255010872204076,0.2355790263744957,12.998796023927808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2011-06-30,140.13569756128032,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,11.44311977556388,,,,,,,,,,,,,,,,,,,0.3438756804556339,13.000657027846549,,,0.3327495271041141,13.945492011321118,,,,,0.3981555445369755,13.000657027846549,,,,,,,,,0.4604628972675549,16.168839235641954,,,0.9863948699687084,14.490140225932567,,,0.5667505851637291,14.61147798825898,,,0.4176792983457255,24.110262808625677,1.2642393752033072,9.236196183921654,,,1.4117364590429395,10.128855276321389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2011-07-31,137.71905833068314,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,10.839193863041508,,,,,,,,,,,,,,,,,,,0.3438756804556339,12.683569239811051,,,0.3327495271041141,13.257930580973834,,,,,0.3981555445369755,12.385543892810304,,,,,,,,,0.4604628972675549,15.480712931564218,,,0.9863948699687084,16.316616394998324,,,0.5667505851637291,14.299889912774994,,,0.4176792983457255,24.386898227087975,1.2642393752033072,9.100368120517604,,,1.4117364590429395,8.968335167103325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2011-08-31,126.84153450040772,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,9.27590999855245,,,,,,,,,,,,,,,,,,,0.3438756804556339,11.532109635862886,,,0.3327495271041141,12.134856500142558,,,,,0.3981555445369755,11.247504549974163,,,,,,,,,0.4604628972675549,14.767515723965138,,,0.9863948699687084,14.624948101790622,,,0.5667505851637291,14.620915039285286,,,0.4176792983457255,23.172471257484197,,,,,1.4117364590429395,8.167721177777866,,,,,,,,,,,,,,,0.163569516919607,7.297582515572543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2011-09-30,117.360344723637,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,8.090076981575166,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,11.71881931350423,,,0.2323805559611347,11.427942163279738,,,0.4979693153935384,11.427942163279738,,,,,,,,,,,,,,,,,,,0.4176792983457255,21.881110827947616,,,,,1.4117364590429395,7.1026846209315755,,,,,,,,,0.4500575190779777,11.427942163279738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2068490369343248,11.427942163279738,0.4661820086947238,11.427942163279738,1.8861102714144211,11.427942163279738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2011-10-31,137.6311073597485,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,8.379459530626814,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,14.151848405597988,,,0.2323805559611347,13.512928797263104,,,0.4979693153935384,15.109655189880876,,,,,,,,,,,,,,,,,,,0.4176792983457255,24.82570016969857,,,,,1.4117364590429395,8.579043900158842,,,,,,,,,0.4500575190779777,13.731932300771522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2068490369343248,12.6670408358195,0.4661820086947238,13.994310185944975,1.8861102714144211,12.679188043986327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2011-11-30,136.76263853424985,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,9.143802102868904,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,13.642521170381334,,,0.2323805559611347,14.109353372149393,,,0.4979693153935384,14.967504159113323,,,,,,,,,,,,,,,,,,,,,,,,,1.4117364590429395,7.785774178091149,,,,,,,,,0.4500575190779777,14.701661491010205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3457654686138797,24.298695214248383,,,,,,,,,,,,,,,0.2068490369343248,12.060599866043116,0.4661820086947238,13.922774551020073,1.8861102714144211,12.129952429323993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2011-12-31,137.50548859558938,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,9.73514216018838,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,14.350720778833727,,,0.2323805559611347,13.771076128813696,,,0.4979693153935384,13.905422330017892,,,2.4075799443151262,16.065780628599857,,,0.4633943535195597,16.065780628599857,,,,,,,,,,,,,,,,,1.4117364590429395,7.903297263920233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2068490369343248,13.576707419416037,,,,,0.4369822985643695,16.065780628599857,0.9022146685394874,16.065780628599857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2012-01-31,144.7526133032175,,,,,,,,,,,,,,,,,,,,,0.5193304621923732,11.433682860522326,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,14.245238731934498,,,0.2323805559611347,15.418392799902533,,,0.4979693153935384,17.46587140168541,,,2.4075799443151262,13.643755103592769,,,0.4633943535195597,15.03837745083615,,,,,,,,,,,,,,,,,1.4117364590429395,9.122576223379232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2068490369343248,14.320768680645507,,,,,0.4369822985643695,17.3312363174455,0.9022146685394874,16.732713733273567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2012-02-29,147.5688949372201,,,0.0385619110001802,14.440664855001296,,,,,,,,,,,,,,,,,0.5193304621923732,12.345863171090963,,,,,,,,,,,,,,,,,,,,,,,0.3327495271041141,14.16460779832279,,,0.2323805559611347,14.84210419733931,,,0.4979693153935384,16.185961240143556,,,,,,,0.4633943535195597,16.8771167141139,,,,,,,,,,,,,,,,,1.4117364590429395,9.12888583080426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2068490369343248,14.581009110230909,,,,,0.4369822985643695,18.046495112803388,0.9022146685394874,16.956186907369755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2012-03-31,150.54667129051865,,,0.0385619110001802,14.337318039140552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116538980607653,15.728101605236096,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4633943535195597,16.910017317246936,,,,,,,,,,,0.2552953125543659,15.728101605236098,1.9880584528702427,15.728101605236096,,,1.4117364590429395,9.202624697478472,,,,,,,0.4433457734421426,15.728101605236096,,,,,0.5194312306486083,15.728101605236096,0.3344410562072196,15.728101605236096,0.1852314617339423,15.728101605236096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2012-04-30,146.65153726583935,,,0.0385619110001802,15.27668680304933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116538980607653,15.608064819225987,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4633943535195597,15.935592383406345,,,,,,,,,,,0.2552953125543659,15.632744700142863,1.9880584528702427,12.796076757283004,,,1.4117364590429395,8.317758297387893,,,,,,,0.4433457734421426,16.50488350275035,,,,,0.5194312306486083,15.912429112051823,0.3344410562072196,15.490809511233111,0.1852314617339423,15.176491379308649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2012-05-31,130.17384322079215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116538980607653,12.059454104493556,,,0.1066171975584106,13.00166025577999,,,,,,,,,,,,,,,,,,,,,,,0.4633943535195597,15.222130819398307,,,,,,,,,,,0.2552953125543659,14.422435107149358,,,,,1.4117364590429395,7.8205460186899245,,,,,,,0.4433457734421426,14.23878425201637,,,,,0.5194312306486083,14.504513361071208,0.3344410562072196,13.199897717069891,0.1852314617339423,12.70276132934356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8636641019678426,13.00166025577999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2012-06-30,133.05199594323065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1793053824811996,13.994424022066667,0.2234355474172515,13.994424022066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4117364590429395,7.102179744630629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.17406915563597,13.994424022066667,,,,,,,0.1798846171797512,13.994424022066667,,,1.8416139050161688,13.994424022066667,0.3573954572470995,13.994424022066667,,,,,0.3523255921297519,13.994424022066667,0.5587916829754672,13.994424022066667,0.0969277153953927,13.994424022066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2012-07-31,125.32414570588112,,,,,,,,,,,,,,,,,,,,,0.5465290822685448,13.16457430899866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5075775856450037,13.16457430899866,,,,,,,0.3791301276324244,13.16457430899866,1.627051550546721,13.16457430899866,,,0.8579613985230855,13.16457430899866,0.5007585594258589,13.16457430899866,,,0.2071982307744213,13.16457430899866,,,,,1.4117364590429395,6.842976924893183,,,,,,,,,,,,,0.5185866831751387,13.16457430899866,,,,,,,,,,,,,,,,,,,1.7040889226876,13.16457430899866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2012-08-31,131.7282724602262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42370255023212,13.985503940004357,0.2389619224839431,13.985503940004357,,,,,,,,,,,,,,,,,0.8579613985230855,12.927203374128192,,,,,,,,,,,1.4117364590429395,6.9170375660632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1788681069750013,13.985503940004357,,,2.4226552133776096,13.985503940004357,0.3399305533716094,13.985503940004357,,,,,0.3542208537271434,13.985503940004357,,,0.0954055821637903,13.985503940004351,0.2145344902015418,13.985503940004357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2012-09-30,138.37722333097423,,,,,,,,,,,,,,,,,,,,,,,0.6951763911555725,13.981670991439474,,,,,,,,,,,,,,,,,,,,,0.2748368796780904,13.981670991439474,,,0.2389619224839431,15.355941595626629,,,0.4542495335076372,13.981670991439472,,,,,,,,,,,,,0.8579613985230855,14.016696919928036,,,,,0.2052377900002435,13.981670991439472,,,,,1.4117364590429395,7.341866066078693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1788681069750013,15.336107440961689,,,,,0.3399305533716094,14.537246613353451,,,,,,,,,,,0.2145344902015418,15.862680729267847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2012-10-31,137.11221489740143,,,,,,,,,,,,,,,,,,,,,,,0.6951763911555725,12.477240639523322,,,,,,,,,,,,,,,,,,,,,0.2748368796780904,14.6349390809386,1.9845759506851184,14.76855351982537,0.2389619224839431,15.999094322985853,,,0.4542495335076372,13.734396941941716,,,,,,,,,,,,,0.8579613985230855,14.666028030023568,,,,,0.2052377900002435,13.223571086113942,,,,,1.4117364590429395,8.309861358872691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1788681069750013,14.330475167743389,,,,,0.3399305533716094,14.968054749433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2012-11-30,139.6047731908929,,,,,,,,,,,,,,,,,,,,,,,0.6951763911555725,12.266814694050607,,,,,,,,,,,,,,,,,,,,,0.2748368796780904,14.610182751440924,1.9845759506851184,17.216196750721224,0.2389619224839431,15.73880901606151,,,0.4542495335076372,13.888400848823904,,,,,,,,,,,,,0.8579613985230855,14.703479401343529,,,,,0.2052377900002435,12.677785002076886,,,,,1.4117364590429395,8.567147668171744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1788681069750013,14.378105733674696,,,,,0.3399305533716094,15.557851324527867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
2012-12-31,140.63233099558494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2748368796780904,14.816481303576914,,,0.2389619224839431,16.18260013159256,,,,,,,,,,,,,,,,,0.8579613985230855,15.534091120199108,,,,,0.2052377900002435,13.08351921833744,,,,,1.4117364590429395,9.689482299828232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1788681069750013,14.282840507846007,,,,,0.3399305533716094,16.18524794511515,,,,,,,,,,,,,1.3287176737915292,13.619356156363176,0.4413271512313174,13.619356156363173,0.7251032367564136,13.619356156363173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
