date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,WDC_shares,WDC_value,AAPL_shares,AAPL_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,EA_shares,EA_value,MU_shares,MU_value,DECK_shares,DECK_value,CVX_shares,CVX_value,WSM_shares,WSM_value,EBAY_shares,EBAY_value,CTRA_shares,CTRA_value,CPRT_shares,CPRT_value,CSGP_shares,CSGP_value,GWW_shares,GWW_value,ZBH_shares,ZBH_value,WAT_shares,WAT_value,FAST_shares,FAST_value,GEN_shares,GEN_value,EOG_shares,EOG_value,CTSH_shares,CTSH_value,ISRG_shares,ISRG_value,FCX_shares,FCX_value,SYY_shares,SYY_value,ADP_shares,ADP_value,FFIV_shares,FFIV_value,EMR_shares,EMR_value,COP_shares,COP_value,QCOM_shares,QCOM_value,CHRW_shares,CHRW_value,XOM_shares,XOM_value,DVN_shares,DVN_value,ADSK_shares,ADSK_value,GLW_shares,GLW_value,TECH_shares,TECH_value,NFLX_shares,NFLX_value,VLO_shares,VLO_value,GRMN_shares,GRMN_value,LHX_shares,LHX_value,CMI_shares,CMI_value,EQIX_shares,EQIX_value,LRCX_shares,LRCX_value,RMD_shares,RMD_value,NVR_shares,NVR_value,VZ_shares,VZ_value,EXPD_shares,EXPD_value,GILD_shares,GILD_value,FDX_shares,FDX_value,BMY_shares,BMY_value,PWR_shares,PWR_value,J_shares,J_value,AXON_shares,AXON_value,GOOGL_shares,GOOGL_value,MOS_shares,MOS_value,ALGN_shares,ALGN_value,HRL_shares,HRL_value,SLB_shares,SLB_value,JBHT_shares,JBHT_value,EMN_shares,EMN_value,NEM_shares,NEM_value,ROST_shares,ROST_value,TSCO_shares,TSCO_value,CHD_shares,CHD_value,AMAT_shares,AMAT_value,TJX_shares,TJX_value,TER_shares,TER_value,A_shares,A_value,TXT_shares,TXT_value,CRM_shares,CRM_value,EW_shares,EW_value,CMG_shares,CMG_value,ULTA_shares,ULTA_value,EL_shares,EL_value,LULU_shares,LULU_value,KLAC_shares,KLAC_value,DHR_shares,DHR_value,DLTR_shares,DLTR_value,LUV_shares,LUV_value,FSLR_shares,FSLR_value,JKHY_shares,JKHY_value,PCAR_shares,PCAR_value,VMC_shares,VMC_value,HUBB_shares,HUBB_value,MHK_shares,MHK_value,RL_shares,RL_value,WST_shares,WST_value,BKNG_shares,BKNG_value,TYL_shares,TYL_value,SWKS_shares,SWKS_value,HII_shares,HII_value,ON_shares,ON_value,INTC_shares,INTC_value,AKAM_shares,AKAM_value,MCO_shares,MCO_value,MNST_shares,MNST_value,DXCM_shares,DXCM_value,MPWR_shares,MPWR_value,MLM_shares,MLM_value,GE_shares,GE_value,EPAM_shares,EPAM_value,AMP_shares,AMP_value,SBUX_shares,SBUX_value,GD_shares,GD_value,SMCI_shares,SMCI_value,META_shares,META_value,ACN_shares,ACN_value,BIIB_shares,BIIB_value,PSA_shares,PSA_value,IFF_shares,IFF_value,TXN_shares,TXN_value,NVDA_shares,NVDA_value,TRV_shares,TRV_value,IDXX_shares,IDXX_value,AMD_shares,AMD_value,STLD_shares,STLD_value,AOS_shares,AOS_value,ANET_shares,ANET_value,REGN_shares,REGN_value,ADBE_shares,ADBE_value,TDY_shares,TDY_value,TKO_shares,TKO_value,XYZ_shares,XYZ_value,CLX_shares,CLX_value,PAYC_shares,PAYC_value,NOW_shares,NOW_value,LII_shares,LII_value,TTWO_shares,TTWO_value,TTD_shares,TTD_value,SPGI_shares,SPGI_value,TGT_shares,TGT_value,PODD_shares,PODD_value,VRTX_shares,VRTX_value,FTNT_shares,FTNT_value,TSLA_shares,TSLA_value,OXY_shares,OXY_value,DE_shares,DE_value,INCY_shares,INCY_value,CF_shares,CF_value,NUE_shares,NUE_value,WY_shares,WY_value,FANG_shares,FANG_value,run
2009-09-30,131.35709134544686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9709203821289176,12.787033543957005,,,,,,,2.7126292564358363,12.787033543957005,0.3436660898661734,12.787033543957005,,,,,,,,,3.7313518816097857,15.380633267332271,0.1862176592096733,12.787033543957005,,,,,3.963350277276645,12.787033543957005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6754507915986092,14.698229372151062,,,0.4164476675662121,12.787033543957005,,,,,,,0.0184649324386546,11.768993898264489,,,,,0.7810031684376041,12.787033543957005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2009-10-31,127.05572089781676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9709203821289176,12.346889872078345,,,,,,,2.7126292564358363,13.5134157633507,0.3436660898661734,13.896340706934645,,,,,,,,,3.7313518816097857,14.485107890537364,0.1862176592096733,13.41235560328214,,,,,3.963350277276645,11.399295308016102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6754507915986092,11.785068267910836,,,0.4164476675662121,12.28765267074252,,,,,,,0.0184649324386546,12.228771166791002,,,,,0.7810031684376041,11.700823648173126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2009-11-30,131.6292910733421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9709203821289176,12.885010226995911,,,,,,,2.7126292564358363,13.959491286675425,0.3436660898661734,14.168674950122243,,,,,,,,,3.7313518816097857,14.82466121067739,0.1862176592096733,13.980445056226028,,,,,3.963350277276645,12.25176112415452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6754507915986092,11.637073779701876,,,0.4164476675662121,12.81272314674102,,,,,,,0.0184649324386546,12.429669721884366,,,,,0.7810031684376041,12.679780570163327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2009-12-31,136.21876900661113,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,13.178748511146395,,,,,,,0.9709203821289176,13.1193123999759,,,,,,,2.7126292564358363,15.329369371611302,0.3436660898661734,14.101068914552828,,,,,1.6740441089177855,13.178748511146395,,,3.7313518816097857,15.585856980291808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8986724424753509,13.178748511146395,,,,,0.6754507915986092,12.24495475639386,,,,,,,,,0.6053551662046206,13.178748511146395,0.0184649324386546,13.123212539199832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2010-01-31,129.71934903107018,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,11.339991771150745,,,,,,,0.9709203821289176,12.711157240557387,,,,,,,2.7126292564358363,14.794378572847958,0.3436660898661734,13.20910947282348,,,,,1.6740441089177855,11.57033143468528,,,3.7313518816097857,15.067199296491692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8986724424753509,12.613614075575551,,,,,0.6754507915986092,12.887120508754988,,,,,,,,,0.6053551662046206,12.893847509119537,0.0184649324386546,12.632599149063577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2010-03-31,144.88354210535252,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,11.638495081348982,,,,,,,,,,,,,,,2.7126292564358363,20.79682516166303,,,,,,,,,,,,,,,,,,,,,,,0.4241442999173074,14.147635492236846,,,,,0.4685904290072772,14.147635492236846,,,,,,,,,,,,,,,,,,,,,1.0206084925483403,14.147635492236844,,,,,,,,,,,,,,,,,,,0.0184649324386546,13.414773416682577,,,,,,,,,,,0.7524004768088601,14.147635492236846,0.3981159233988715,14.147635492236846,,,,,0.3020921090596357,14.147635492236848,,,1.8852903669666987,14.147635492236846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2010-04-30,145.63622968887967,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,12.265342538594474,,,,,,,,,,,,,,,2.7126292564358363,21.18563433754599,,,,,,,,,6.153732517736609,13.726669069197124,,,,,,,,,,,,,0.4241442999173074,17.067284193716876,,,,,0.4685904290072772,12.791126761798465,,,,,,,,,,,,,,,,,,,,,1.0206084925483403,13.475604994451247,,,,,,,,,,,,,,,,,,,0.0184649324386546,13.258744512173935,,,,,,,,,,,0.7524004768088601,14.863877440882414,0.3981159233988715,15.09623312366761,,,,,0.3020921090596357,11.905712716851513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2010-05-31,137.85868603439522,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,10.390767394210888,,,,,,,,,,,,,,,2.7126292564358363,21.80953911826553,,,,,,,,,6.153732517736609,13.80743792353718,,,,,,,,,,,,,0.4241442999173074,15.982163463830092,,,,,0.4685904290072772,11.88420075343205,,,,,,,,,,,,,,,,,,,,,1.0206084925483403,12.201546729624,,,,,,,,,,,,,,,,,,,0.0184649324386546,12.653649442526053,,,,,,,,,,,0.7524004768088601,15.306915561914131,0.3981159233988715,13.07380198513759,,,,,0.3020921090596357,10.74866366191772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2010-06-30,128.50761045457116,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,9.002743123079116,,,,,,,,,,,,,,,2.7126292564358363,21.530740622705153,0.3413878870002106,12.581029975511186,,,,,,,6.153732517736609,13.772823119438346,3.2425334032043005,12.581029975511186,,,,,,,,,,,,,,,,,0.4685904290072772,10.031587028791328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184649324386546,12.095085236256748,,,,,,,,,,,0.7524004768088601,15.247844386479244,,,,,,,0.3020921090596357,9.083697011287676,,,,,0.3256993631166809,12.581029975511186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2010-07-31,137.47448268114394,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,7.877400467698454,,,,,,,,,,,,,,,2.7126292564358363,23.0076168673937,0.3413878870002106,14.129092459530138,,,,,,,,,3.2425334032043005,14.2120235722738,,,,,,,,,,,,,,,,,0.4685904290072772,12.13698350345818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184649324386546,11.568280172817117,,,,,,,,,,,0.7524004768088601,15.860711060568748,,,,,,,0.3020921090596357,11.104107968140497,,,,,0.3256993631166809,13.563141328297265,0.4585873167939261,14.015125280966028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2010-08-31,129.3984560268768,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,7.211746762312477,,,,,,,,,,,,,,,2.7126292564358363,19.625873032488354,0.3413878870002106,13.734196021881946,,,,,,,,,3.2425334032043005,13.381934884991384,,,,,,,,,,,,,,,,,0.4685904290072772,12.271557746804636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8352279032164635,13.669823507590738,,,,,,,,,,,0.0184649324386546,11.155773086253154,,,,,,,,,,,0.7524004768088601,13.24679647912976,,,,,,,,,,,,,0.3256993631166809,12.124073808816703,0.4585873167939261,12.976680696607652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2010-09-30,146.02361849043922,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,8.474399097951181,,,0.6611450690052824,14.44948533179847,,,,,,,,,,,2.7126292564358363,22.587160056996304,0.3413878870002106,15.166934087515187,,,,,,,,,,,,,,,,,3.203742376085626,14.44948533179847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8352279032164635,15.59110034601737,,,,,,,4.047269806511666,14.44948533179847,0.5286943332658683,14.44948533179847,0.0184649324386546,11.95659824296684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5902168485125289,14.44948533179847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2010-10-31,154.8221887151025,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,9.554967337821555,,,0.6611450690052824,15.811018852353447,,,,,,,,,,,2.7126292564358363,26.26729347228467,0.3413878870002106,15.456986948279203,,,,,,,,,,,,,,,,,3.203742376085626,13.984951914353053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8352279032164635,16.870234241313494,,,,,,,4.047269806511666,15.809841635493814,0.5286943332658683,14.035510109851812,0.0184649324386546,11.585082765451874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5902168485125289,15.446301437899583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2010-11-30,160.4093241696705,,,,,,,,,0.3011944890480895,14.666685084697953,,,,,,,,,,,0.4928395863883696,9.99973163931563,,,,,,,0.8197498768905275,14.666685084697953,,,,,2.0655483173626754,14.666685084697953,2.7126292564358363,34.76686479752164,0.3413878870002106,15.15196945658898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.047269806511666,15.675188480846543,0.5286943332658683,14.070739726449895,0.0184649324386546,11.447888452673874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5902168485125289,15.296886362180084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2010-12-31,172.20446069692508,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,10.11913164737125,,,,,,,0.8197498768905275,14.545788363848096,,,,,,,,,0.3413878870002106,17.221789796500445,,,,,,,8.764890377161553,20.460540138301415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4319093751910603,20.46054013830142,,,,,,,,,,,,,,,0.5286943332658683,15.25541222329592,0.0184649324386546,12.759637974402322,,,,,,,0.2612543812998564,20.46054013830142,,,,,,,,,,,,,,,,,0.3487623515385476,20.46054013830142,,,,,0.4657413130171873,20.46054013830142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2011-01-31,173.20495062721685,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,10.154950991776095,,,,,,,0.8197498768905275,14.095004734418175,,,,,,,,,0.3413878870002106,17.91632786677843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4319093751910603,21.482465603985816,,,,,,,,,,,,,,,0.5286943332658683,13.868160355371188,0.0184649324386546,14.12567331557078,,,,,,,0.2612543812998564,19.868781185199538,,,,,,,,,,,,,,,,,0.3487623515385476,21.805783836935326,,,,,0.4657413130171873,18.386431030707072,1.5239197218292737,21.501371706474433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2011-03-31,179.3158554635487,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,11.131042932074552,,,,,,,0.8197498768905275,12.936370507338074,,,,,,,,,0.3413878870002106,20.43937427789346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4092292432950972,21.527522889236412,,,,,,,,,,,,,,,1.0336993352259918,21.527522889236412,,,,,,,,,0.5286943332658683,13.211964376437663,0.0184649324386546,13.959488923622889,,,,,1.4396202347400635,21.527522889236412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.336373931342409,21.527522889236412,1.3402215198495249,21.527522889236412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2011-04-30,183.9639518869942,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,11.880276831102844,1.2988061147960857,13.651678815433325,,,,,0.8197498768905275,14.11720556392785,,,,,,,,,0.3413878870002106,20.810163998713264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4092292432950972,23.380127264760045,,,,,,,,,,,,,,,1.0336993352259918,21.762765356130856,,,,,,,,,0.5286943332658683,14.044317514001332,,,,,,,1.4396202347400635,19.68753051815653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.336373931342409,22.250381456431413,1.3402215198495249,22.379504568336767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2011-05-31,184.86416690050547,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,10.940005175226148,,,,,,,0.8197498768905275,14.482483399752898,,,,,1.3613238594834034,13.562000183157409,,,0.3413878870002106,19.94877895384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4092292432950972,23.391796380183745,,,,,,,,,,,,,,,1.0336993352259918,21.66740574071425,,,,,,,,,0.5286943332658683,14.180841353958632,,,,,,,1.4396202347400635,21.157502090834328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.336373931342409,22.714298482408573,1.3402215198495249,22.81905514042334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2011-06-30,180.7432981912698,,,,,,,,,0.3534780101281912,20.800199540040932,,,,,,,,,,,0.4928395863883696,10.859410945302557,,,,,,,0.8197498768905275,15.430830475367436,,,,,1.3613238594834034,9.94546957060258,,,0.3413878870002106,19.70638995975163,,,,,,,,,3.508805606230794,20.800199540040932,,,,,,,,,,,,,,,,,0.5241382576572331,20.80019954004093,,,,,0.1886639414062669,20.800199540040932,,,,,,,,,,,,,,,1.6483133987701817,20.800199540040932,,,,,,,,,,,,,,,,,,,0.0286709490268793,20.800199540040932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2011-07-31,172.38098894984586,,,,,,,,,0.3534780101281912,20.034653687409673,,,,,,,,,,,0.4928395863883696,10.286291094638967,,,,,,,0.8197498768905275,15.518550254082932,,,,,1.3613238594834034,9.799212187851218,,,0.3413878870002106,19.932496403983617,,,,,,,,,3.508805606230794,20.617741487896556,,,,,,,,,,,,,,,,,0.5241382576572331,20.823794799053584,,,,,0.1886639414062669,17.63630587599016,,,,,,,,,,,,,,,1.6483133987701817,18.233116665277024,,,,,,,,,,,,,,,,,,,0.0286709490268793,19.49882649366213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2011-08-31,158.05628341748434,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,8.802747005066083,,,,,,,,,,,,,,,,,0.3413878870002106,18.93990289204861,,,,,1.0382365242101672,14.29431930393433,,,3.508805606230794,17.958067199769456,,,,,,,,,,,,,,,,,0.5241382576572331,18.609605376253693,,,,,0.1886639414062669,15.38931764293353,,,,,,,,,,,,,,,1.6483133987701817,17.224626334001265,,,,,,,,,,,0.220038847667128,14.29431930393433,,,4.509132898748491,14.29431930393433,,,0.0286709490268793,18.249059055608683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2011-09-30,139.65886643714967,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,7.677403409668511,,,,,,,,,,,,,,,,,0.3413878870002106,17.884400889858505,,,,,,,,,3.508805606230794,18.235262829276657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6539635289818133,13.090853345845154,,,,,,,,,,,0.0286709490268793,17.316679233275096,,,,,,,0.2290569220375708,13.090853345845153,,,,,,,,,,,,,,,,,0.3091628952032099,13.090853345845154,,,,,,,,,,,,,1.5716800157059665,13.090853345845153,1.1356465990241162,13.090853345845153,1.28943725986753,13.090853345845153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2011-10-31,161.06181831445917,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,7.952023240193052,,,,,,,,,,,,,,,,,0.3413878870002106,20.291143559425652,1.0270527684944752,13.90740908747402,,,,,,,3.508805606230794,21.58968046681708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6539635289818133,14.342349655794967,,,,,,,,,,,0.0286709490268793,18.42825248702668,,,,,,,0.2290569220375708,15.854806638756424,,,,,,,,,,,,,,,,,0.3091628952032099,16.102211324152062,,,,,,,,,,,,,1.5716800157059665,15.567502126850671,,,1.28943725986753,17.026439727968526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
2011-11-30,162.6372787116346,,,,,,,,,,,,,,,,,,,,,0.4928395863883696,8.677378829640661,,,,,,,,,,,,,,,,,0.3413878870002106,19.860396340751656,1.0270527684944752,14.054496675064062,,,,,,,3.508805606230794,23.34759182122312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6539635289818133,15.259857912454033,,,,,,,,,,,0.0286709490268793,19.205234505680767,,,,,,,0.2290569220375708,16.096996516490957,,,,,,,,,,,,,,,,,0.3091628952032099,16.50986634912786,,,,,,,,,,,,,1.5716800157059665,13.621560051740603,,,1.28943725986753,16.003899709460867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
