tic,anchor_date,mkvaltq,EV,Pred_EBIT_dollar,True_EBIT_dollar,Pred_EBIT_EV,True_EBIT_EV
TPR,2016-06-30,11346.09,12159.990000000002,182.6448944916005,179.57989545375918,0.015020151701736636,0.01476809565252596
UNH,2016-06-30,134281.2,198021.2,2669.361481487762,2863.2955583966805,0.013480180311440198,0.014459540485547408
SWKS,2016-06-30,11865.0,11238.3,132.24563131258083,216.5877960217514,0.011767405329327464,0.019272291718654192
VFC,2016-06-30,25540.056,28921.497,337.84856709237505,285.7006827452299,0.01168157260643787,0.009878488749916021
MMM,2016-06-30,105842.528,120707.528,1273.3866218751407,1345.2911249699694,0.010549355479097713,0.011145047432086996
MSFT,2016-06-30,399535.36,493901.36,4821.620121835511,5448.170060614318,0.009762313920001174,0.011030886937858033
ILMN,2016-06-30,20579.708,21240.412,41.46123977710068,-118.43420018580555,0.001951997907437044,-0.005575889967944386
IT,2016-06-30,8048.0142,9676.2172,2.599344571018125,-19.929199745159124,0.0002686323092270113,-0.002059606490143599
AMD,2016-06-30,4086.3,6496.3,-13.887710773862683,-57.636392461986254,-0.002137787782870662,-0.008872187624030026
AMZN,2016-06-30,339203.88,367033.88,-1208.2589690180437,-1709.8558227671858,-0.0032919548708093206,-0.004658577629855821
MU,2016-05-31,13190.64,21270.64,812.8955013065737,937.7732139859119,0.03821678620420325,0.044087682081306055
ADBE,2016-05-31,49632.7448,53050.344800000006,-261.63660625173725,-198.07105718437222,-0.004931854962264773,-0.003733643163510074
CSCO,2016-04-30,138384.66,173760.66,3235.403545841989,2935.59428574861,0.018619885225125116,0.016894470162283053
NVDA,2016-04-30,18973.02,20812.02,55.94550083120346,-5.82397273268533,0.002688134108616245,-0.0002798369755884018
WDC,2016-03-31,11006.92,9697.92,623.9120573524651,563.6046248786348,0.0643346261211131,0.0581160315695154
UAL,2016-03-31,20310.7973,40683.7973,2266.8179274461245,2237.2712323074493,0.055717953531494085,0.054991701384458753
ALK,2016-03-31,10163.3443,12569.3443,547.5384745995793,489.3866119732217,0.04356141907892357,0.038934935688985914
STX,2016-03-31,10281.947,15477.947,595.1866831731153,466.6775559784406,0.03845385199814389,0.03015112766431107
CNC,2016-03-31,10494.5449,19201.5449,512.9056615469282,465.8259366177433,0.026711687221944738,0.0242598155014987
SWKS,2016-03-31,14816.58,13963.78,292.4172732276523,237.91587062066193,0.020941125771650103,0.0170380706814818
LRCX,2016-03-31,13159.7494,13698.182400000002,281.5330297148628,296.4794577055803,0.02055258292624741,0.02164370783276913
AAPL,2016-03-31,597095.8295,710720.8295,13812.93109038999,13644.178110439965,0.019435100980658666,0.019197661788017097
TPR,2016-03-31,11141.011,11904.411,219.08687397203576,224.81584386559442,0.01840383988523546,0.018885087541550306
HAS,2016-03-31,10001.6865,11221.6135,204.20950429131207,162.00148977554144,0.018197873620519195,0.014436559392777291
MMM,2016-03-31,101063.5945,115831.5945,2086.839131950339,1570.7053245776312,0.018016147847730257,0.013560249527408787
NEM,2016-03-31,14101.514,18132.514,320.8839333276683,294.2490000473386,0.017696604747012373,0.01622770014391488
GE,2016-03-31,292329.936,306343.936,5358.084682753573,5040.445064889786,0.01749042188565983,0.01645354933642227
UNH,2016-03-31,122970.6,183075.6,3044.433303371247,3048.2883386070553,0.01662937771811889,0.01665043478544959
MSFT,2016-03-31,434660.1,512740.1,6489.914611703607,4972.866632138792,0.012657318223606088,0.009698610723325115
VFC,2016-03-31,27005.2438,30346.6198,378.1978884027077,330.5766201136028,0.012462603442993927,0.01089335887463825
IT,2016-03-31,7371.375,9033.656,26.374716374515547,16.677834283258132,0.002919606012727908,0.0018461887726583933
AMZN,2016-03-31,280198.08,306641.08,405.10762446087733,-1107.6245259116506,0.0013211133500471539,-0.0036121204827208753
ILMN,2016-03-31,23862.592,24611.556,-53.55488001141408,-127.52444572763227,-0.002176005450911518,-0.005181486523145155
AMD,2016-03-31,2260.05,4648.05,-27.776625213118383,-34.01651845978213,-0.005975973841313751,-0.007318449341074671
MU,2016-02-29,11023.31,17725.309999999998,673.2351436747739,672.5306709216868,0.03798157232086626,0.03794182843186872
ADBE,2016-02-29,42634.009,45951.94999999999,-270.1323173704969,-110.50140879624881,-0.005878582244507512,-0.002404716422181188
CSCO,2016-01-31,120187.08,155257.08000000002,2655.4107823590944,2960.657127806407,0.01710331523920902,0.019069385613888955
NVDA,2016-01-31,15787.31,17552.309999999998,154.64726881293555,-43.530467388069304,0.008810650496312768,-0.0024800420792516374
UAL,2015-12-31,20892.0957,39341.095700000005,2264.4424299092393,2358.6400293101356,0.057559211039189206,0.05995359273407668
WDC,2015-12-31,13931.6,13687.599999999999,713.5871584519429,741.9221347159504,0.0521338407355521,0.05420396086355172
DECK,2015-12-31,1528.3832,1618.0531999999998,83.89427732394498,54.61183871972359,0.05184889923517038,0.033751571777568004
ALK,2015-12-31,10077.8393,12266.8393,607.7585070707979,549.6898790139334,0.04954483320498035,0.044811044277227416
STX,2015-12-31,10860.8183,16281.818299999999,599.5549799030874,535.3598279334841,0.036823588671486863,0.03288083788120177
CNC,2015-12-31,7919.7728,10999.772799999999,366.08255573712097,433.10019901941223,0.03328091974200786,0.0393735586083571
SWKS,2015-12-31,14720.628,13855.328,359.38658741155285,376.4284190722379,0.025938511698283352,0.027168495691494123
TPR,2015-12-31,9089.121,9806.321,225.1205592807987,241.55293231785802,0.022956678583211654,0.02463237052079552
LRCX,2015-12-31,12593.4706,13279.563600000001,296.34260708728385,290.0596196419729,0.02231568867875175,0.021842556606451503
HAS,2015-12-31,8406.1912,10041.2032,214.2793031030436,219.1326694337824,0.02134000267050104,0.021823347767106475
UNH,2015-12-31,112110.92,166898.91999999998,2995.1707819522794,2808.678646489963,0.01794601655871877,0.016828620859200068
MMM,2015-12-31,91789.4712,104783.4712,1846.891530440823,1640.9500790167056,0.01762579068330028,0.015660390519842842
NEM,2015-12-31,9528.4035,14100.4035,211.29015991876344,163.09147901257037,0.014984688907573703,0.011566440564099487
AAPL,2015-12-31,583612.7016,693719.7016,10213.458883676232,18684.081463119248,0.01472274588730843,0.026933185579170016
VFC,2015-12-31,26556.7215,28941.3705,289.7731321192919,346.49796762970425,0.010012419146470341,0.011972410485180867
MSFT,2015-12-31,439679.0,515066.0,4256.7826729104545,4911.992755719154,0.008264538278415688,0.009536627841323546
GE,2015-12-31,292164.8212,325456.8212,2481.4244432276373,4415.442496752993,0.007624435198741003,0.013566907218207025
IT,2015-12-31,7468.0566,9173.5726,42.636489142118684,29.21759163405965,0.004647751863011221,0.003184974154350689
ILMN,2015-12-31,28136.0659,28918.5099,-83.9614806778597,-16.433448808943456,-0.0029033819850399585,-0.0005682674821686942
AMZN,2015-12-31,318344.19,347172.19,-1038.745264699694,-690.7511422356284,-0.0029920174905129758,-0.0019896499838758064
AMD,2015-12-31,2273.04,4693.04,-18.24722826736198,-38.62911550698265,-0.0038881467593206067,-0.00823114985318315
MU,2015-11-30,16487.55,23182.55,907.7569049991624,889.6379490223308,0.03915690487022189,0.03837532752101606
ADBE,2015-11-30,45529.6111,48773.8381,-123.95394346410153,-78.72130869730897,-0.002541402282304733,-0.0016140068480136479
CSCO,2015-10-31,146615.7,181526.7,3745.618171908323,3612.392226421512,0.02063397930942568,0.019900060026549878
NVDA,2015-10-31,15263.06,17064.059999999998,35.335738516865916,28.29188225977026,0.0020707697064394947,0.00165798070680543
UAL,2015-09-30,19826.3765,39110.3765,2926.803154397773,3310.925995495093,0.07483444078831032,0.08465594790413468
WDC,2015-09-30,18350.64,18437.64,1091.5131175878264,960.9294576130463,0.05920026194175754,0.05211781212850703
ALK,2015-09-30,10066.3945,12308.3945,717.5684678562133,782.5042963566192,0.0582991118668006,0.06357484693528626
STX,2015-09-30,13394.528,18337.528,577.0857223255726,577.9363916985506,0.03147020265357319,0.03151659218726486
DECK,2015-09-30,1877.1379,2449.4399,73.0755981039496,66.85938566582523,0.029833595061446335,0.027295785320482952
AAPL,2015-09-30,615336.4559,725789.4559,21323.01697310279,20072.822743758745,0.02937906689022043,0.027656536727814353
NEM,2015-09-30,8502.9263,13048.9263,357.5012625206864,223.86190813903968,0.027396986870918752,0.01715558069624776
CNC,2015-09-30,6464.3245,9633.324499999999,237.01044015901158,231.17077357154983,0.024603182438109668,0.023996988118852414
LRCX,2015-09-30,10328.7383,11297.5773,265.63005483038364,230.5415778848798,0.023512125456347496,0.020406284618639414
TPR,2015-09-30,8028.075,8673.675,187.3436743753326,197.42772450983404,0.021599111607863174,0.022761715709873155
UNH,2015-09-30,110557.53,165761.53,2979.504783162032,3166.096476322998,0.017974645764683952,0.01910030919914288
HAS,2015-09-30,8996.4351,11055.534100000003,190.22924053664832,212.05233528281678,0.01720669836626421,0.019180650465617642
MMM,2015-09-30,87289.632,101690.632,1479.4822406597305,1563.2549195539318,0.014548854811520205,0.015372654184644381
VFC,2015-09-30,29074.5125,32689.782500000005,466.0320724084196,415.03383273241946,0.014256199851082507,0.012696133194903312
SWKS,2015-09-30,16025.163,15445.463000000002,198.00441670732468,398.61663528739774,0.012819584411767044,0.02580800816960927
MSFT,2015-09-30,353460.36,424497.36,5233.115190033105,3816.698023055906,0.012327792073979224,0.008991099551375082
GE,2015-09-30,254955.0076,365122.0076,3461.7051545053946,3523.602856814603,0.009480954536977065,0.009650480615988492
IT,2015-09-30,6954.0202,8617.876199999999,19.171332408655722,45.38327268569477,0.0022246005818296307,0.005266178305705387
ILMN,2015-09-30,25740.048,26678.145,-50.47717293903766,-141.41328361647965,-0.00189207956321692,-0.0053007165084558786
AMD,2015-09-30,1358.8,3852.8,-20.302805567624013,-24.895763338440837,-0.005269623538108392,-0.006461732594072061
AMZN,2015-09-30,240076.41,264267.41000000003,-1964.138554404932,-1060.6777036684457,-0.00743239037460174,-0.004013653078404354
MU,2015-08-31,17049.99,23830.99,1077.5546134717715,1077.2980991231857,0.045216527448996936,0.0452057635508716
ADBE,2015-08-31,39183.2519,42320.8679,-172.83181540158628,-126.503491476354,-0.00408384383349535,-0.0029891516349633746
CSCO,2015-07-31,144515.7,178824.7,3109.254380044316,3521.3148732273958,0.01738716396585212,0.01969143453464424
NVDA,2015-07-31,10753.05,12665.05,91.50225677737089,13.654446211980629,0.007224784487812594,0.00107812019786583
ALK,2015-06-30,8248.6508,10643.6508,694.4953052624503,739.7093482226245,0.06524972665041306,0.06949770920919583
UAL,2015-06-30,20082.2554,40439.255399999995,2614.590261276382,4486.547466063998,0.06465475774502966,0.11094535301616852
WDC,2015-06-30,18036.6,18254.6,1019.0580725389035,1086.1599711635417,0.055824727605036734,0.059500617442372984
STX,2015-06-30,14983.685,19002.684999999998,970.2707391941545,1049.0013424709725,0.05105966547328205,0.05520279594546627
DECK,2015-06-30,2351.8357,2554.3586999999998,81.78809108175969,86.00540045192751,0.03201903126673623,0.03367005599171625
AAPL,2015-06-30,715599.795,810484.795,25325.109179620427,31438.120033734038,0.03124686525380211,0.03878927800704026
LRCX,2015-06-30,12896.4969,13668.0509,378.10726965788626,362.02750358997275,0.027663583668530695,0.026487134576735644
TPR,2015-06-30,9573.126,9983.826000000003,250.6732966704809,193.2643481465392,0.02510793924798778,0.01935774402984779
CNC,2015-06-30,9574.6752,12199.6752,277.6389604364936,244.62331855014648,0.022757897721448653,0.020051625517878254
NEM,2015-06-30,12358.7248,17303.7248,360.62755633131496,286.0015621519299,0.02084103627973296,0.016528323552159697
SWKS,2015-06-30,19883.1,19096.1,378.86175985919164,649.8182549311915,0.019839745280931274,0.03402884646242906
UNH,2015-06-30,116144.0,158090.0,2928.589688632818,3054.687867115949,0.01852482566027464,0.01932246104823802
MMM,2015-06-30,96398.1535,106941.1535,1945.220930006764,1715.2748271236906,0.018189638566099477,0.016039427021176562
HAS,2015-06-30,9342.2433,10849.5833,185.68454301760383,175.64700173977323,0.017114440055739637,0.016189285512907506
MSFT,2015-06-30,354392.05,423964.05,6838.277391092776,4549.970007523414,0.016129380288476762,0.010731971278044481
GE,2015-06-30,268262.1185,380719.1185,3312.88506417756,2847.594396485661,0.008701651435919576,0.0074795151021176285
VFC,2015-06-30,29656.3073,32851.3363,273.2702731590981,401.7810967256123,0.00831839139399325,0.012230281686459503
IT,2015-06-30,7123.1712,8645.1102,8.858965448912848,26.96083929547556,0.001024737133936459,0.003118622975503026
ILMN,2015-06-30,31596.692,32429.07,-26.207620392366774,-73.13911595848897,-0.0008081520805982648,-0.0022553565661454053
AMZN,2015-06-30,203154.12,225047.12,-1279.9186761977617,-617.6389113447706,-0.005687336395141434,-0.002744487071617582
AMD,2015-06-30,1869.6,4238.6,-33.206405730022,-59.85467249831088,-0.007834286257259944,-0.014121330745602529
MU,2015-05-31,30052.68,36179.68,2944.8139419302656,3018.776883893361,0.08139414007891352,0.0834384628026937
ADBE,2015-05-31,39408.6488,42293.910800000005,298.4110053996722,-158.11953706427266,0.007055649377301665,-0.0037385887016216208
CSCO,2015-04-30,146831.19,178878.19,4188.238626391031,4086.2693460046094,0.02341391438716498,0.022843865683147897
NVDA,2015-04-30,11940.91,13763.91,199.64204462364745,111.86799100065178,0.014504747896756624,0.00812763168319553
UAL,2015-03-31,25722.5198,45001.519799999995,3201.1131796518853,3575.068461547856,0.07113344602312488,0.07944328274770525
WDC,2015-03-31,21023.31,21491.31,1506.9609014655573,1595.706760417589,0.070119546061434,0.07424892947045057
ALK,2015-03-31,8632.7839,10993.7839,499.23031425717517,476.4399205454892,0.04541023534737436,0.04333720990690832
STX,2015-03-31,16549.5463,19971.5463,789.0731497167484,772.582852809452,0.039509867581798024,0.038684178040307875
NEM,2015-03-31,10851.6784,17077.6784,642.1303721029857,349.41869211180375,0.037600565900279846,0.020460549960456202
AAPL,2015-03-31,717000.2515,801312.2515,24187.581089134765,27859.708216067975,0.030184963531828347,0.034767605467053035
LRCX,2015-03-31,11131.194,12540.962,295.5318139675582,308.1631955297144,0.023565322498190985,0.024572532436484093
MSFT,2015-03-31,329834.015,388313.015,8588.976108530083,4014.732396769366,0.022118692335177288,0.010338907638131485
HAS,2015-03-31,7878.0598,9177.284800000001,187.27934387344993,160.78176214502534,0.020406835785836124,0.017519534987627858
SWKS,2015-03-31,18773.39,18017.789999999997,360.817806361118,426.3390428132806,0.02002564167753748,0.023662116320219112
TPR,2015-03-31,11438.823,11229.523000000001,224.55593974946447,217.61043402256348,0.019996925937946292,0.019378421863739313
UNH,2015-03-31,112612.08,153235.08000000002,2879.908640849692,3238.7422554641325,0.01879405577919685,0.021135775538239233
MMM,2015-03-31,104634.548,114384.548,1896.5253140651926,2013.2480949253022,0.01658025797387592,0.017600699833383984
CNC,2015-03-31,8404.122,11199.122,170.8335252508066,177.18037553539912,0.015254189145435384,0.01582091663394676
VFC,2015-03-31,32004.1142,35046.4132,472.83881888252597,425.02876597727163,0.013491789193495154,0.01212759672585472
GE,2015-03-31,249983.7985,394722.79850000003,2517.9496347775926,2102.263758241901,0.006379032689133086,0.005325924335333017
IT,2015-03-31,7051.3658,8285.4438,12.390682778119215,37.29847742709714,0.0014954760513998316,0.004501687335939343
ILMN,2015-03-31,26750.724,27613.787999999997,-7.923695313002386,-116.04957163348341,-0.00028694706112042243,-0.004202595154039838
AMZN,2015-03-31,173398.6,194595.6,-595.8900910232389,-340.3469219338087,-0.003062197146406388,-0.0017489959790139586
AMD,2015-03-31,2085.04,4498.04,-31.688160318295754,-112.02673180339788,-0.007044881841490017,-0.024905677095667864
CSCO,2015-01-31,134646.055,168700.055,3904.3124499521136,4644.723683659081,0.02314351616513767,0.027532437281416897
NVDA,2015-01-31,10465.0542,12259.4442,249.73682667135296,132.08553541267625,0.020370974621455755,0.010774186272871673
UAL,2014-12-31,25052.0441,44827.0441,3066.4629485774904,3329.8866750424004,0.06840653918060795,0.07428298568190447
WDC,2014-12-31,25682.4,26194.4,1337.660447209422,1587.7276281864904,0.051066657270615934,0.060613246655258
DECK,2014-12-31,3146.9797,3105.5507,155.16628678047584,152.66959175659994,0.04996417761927888,0.049160231631897026
ALK,2014-12-31,7857.3046,9990.3046,459.3469097694271,417.06822970084613,0.0459792697181052,0.04174729864601387
STX,2014-12-31,21867.5275,25322.5275,1150.168841948705,1217.5422542853626,0.04542077570845584,0.048081387384626695
NEM,2014-12-31,9424.863,15533.862999999998,557.1178474082565,661.4080825817434,0.035864732900519114,0.042578467608587994
TPR,2014-12-31,10355.292,10214.392,305.4502987733313,277.86757555384276,0.029903913886732695,0.027203535516733914
LRCX,2014-12-31,12638.386,13676.684,357.6464424229822,388.89854464402686,0.02615008451046922,0.028435148800983256
AAPL,2014-12-31,643120.1292,729757.1292,16098.260319428635,27848.91653923953,0.022059750669481553,0.038161897191424564
HAS,2014-12-31,6847.6847,8589.3467,188.85794554659932,177.6361110501519,0.021987463324375917,0.020680980434769493
UNH,2014-12-31,96439.86,134496.86,2738.1788502735035,3038.433078402562,0.020358682353428206,0.02259110791435995
MMM,2014-12-31,104365.3832,115201.3832,2302.3594575220395,2354.8786301517466,0.01998551921485991,0.02044140933675653
MSFT,2014-12-31,381726.1,439226.1,8581.118038668428,5005.994151789978,0.01953690374654063,0.011397305742509332
CNC,2014-12-31,6149.6855,8322.6855,140.78235481517547,173.3952922425187,0.016915496183915094,0.020834055575272997
VFC,2014-12-31,32421.214,34489.166000000005,579.6351823979488,523.3342327998473,0.01680629744418722,0.015173873233114633
SWKS,2014-12-31,13873.068,13156.068,136.33121045493536,297.15943149863784,0.010362610656537756,0.022587252627353237
GE,2014-12-31,254149.9926,321991.9926,2538.592889988582,1837.7521155191857,0.007884024908477125,0.005707446637662709
IT,2014-12-31,7370.0592,8584.9752,13.09677352701833,26.728893288064114,0.0015255458777584273,0.0031134502622749698
ILMN,2014-12-31,26511.0408,27279.568799999997,-54.26652839100241,-150.58670342785646,-0.0019892736864302054,-0.005520127701866624
AMZN,2014-12-31,144312.75,166733.75,-346.1358431500913,-782.0192844187525,-0.0020759794771609908,-0.004690227889786876
AMD,2014-12-31,2071.92,4564.92,-59.9780861669916,-94.86520485421957,-0.013138912876236955,-0.020781351010361535
MU,2014-11-30,38646.25,42741.25,3871.579381828137,4259.816112265489,0.09058180052825167,0.0996652206537125
ADBE,2014-11-30,36654.6211,38339.5131,129.5567697060033,-201.3906887899085,0.00337919705365281,-0.0052528233278452486
CSCO,2014-10-31,125017.23,158951.22999999998,3011.5490253487797,3044.92897470948,0.018946371319987772,0.019156372521996087
NVDA,2014-10-31,10620.713,12552.172999999999,116.19232605971246,129.41184556459717,0.009256749891808571,0.01030991570659496
NEM,2014-09-30,11497.2478,18717.247799999997,1058.0529432504686,1148.1773734449375,0.05652823291950373,0.061343280043818074
UAL,2014-09-30,17299.6199,36262.619900000005,1977.1429957600496,2269.492936930734,0.05452289440785963,0.06258491369871302
ALK,2014-09-30,5811.2403,8139.240300000001,408.7267214336142,288.38300846309096,0.05021681463730886,0.03543119478400102
WDC,2014-09-30,22772.88,23687.88,1027.7459869677339,1053.1797248314542,0.04338699735762482,0.04446069993732889
STX,2014-09-30,18737.3695,22952.3695,883.6563755351098,899.2076244729059,0.038499570841045834,0.03917711521997351
DECK,2014-09-30,3365.9265,3705.7175,132.24076211918165,133.89850150088762,0.03568560261789563,0.036132949017535096
LRCX,2014-09-30,11905.9848,12517.1018,413.0337310070912,457.40119482771087,0.03299755307631126,0.036542100730355236
AAPL,2014-09-30,591015.7208,669606.7208,20541.040629310362,23852.178266991832,0.03067627607555871,0.035621175125743795
TPR,2014-09-30,9814.116,9800.716,288.1744912422015,324.4407152231756,0.02940341208154603,0.03310377682846596
MMM,2014-09-30,90791.2359,101792.2359,2648.0545053349815,2234.7546659072727,0.026014307298804325,0.021954077795311232
CNC,2014-09-30,4852.2649,6907.550900000002,147.60455705788547,172.91334286433096,0.02136858044113514,0.025032510851904242
UNH,2014-09-30,82972.5,121006.5,2566.3027728800034,2733.237059480431,0.02120797455409423,0.022587522649448015
MSFT,2014-09-30,382701.8,437817.8,8021.601845659221,8755.28982435221,0.01832178099122334,0.019997564796022937
VFC,2014-09-30,28501.8495,31691.7645,554.7065185573039,395.0317342837106,0.01750317558232846,0.01246480719884532
HAS,2014-09-30,6938.1142,9059.853200000001,149.14608166890088,151.67482361365154,0.0164623066595495,0.016741421772005258
GE,2014-09-30,257280.959,417345.95900000003,3644.6820163902594,2559.566164875273,0.00873299941641524,0.0061329602208398835
SWKS,2014-09-30,10983.06,10474.86,68.71264846929672,171.24108464448437,0.00655976771711476,0.016347816070523553
IT,2014-09-30,6466.9029,7364.5549,18.512465228824137,27.178560711057713,0.0025137249270589506,0.003690455306546457
AMZN,2014-09-30,149289.72,167972.72,-74.40155447793765,-476.1833934556594,-0.00044293832044833023,-0.0028348852924192655
ILMN,2014-09-30,23276.64,23981.863,-96.55479177604252,-111.2871258044206,-0.004026158925853363,-0.004640470417349169
AMD,2014-09-30,2642.75,5572.75,-75.34999459291733,-136.12428457950728,-0.013521151064181476,-0.02442677037001611
MU,2014-08-31,34979.8,38957.8,2528.0885605993603,4347.3348731415845,0.06489300116021336,0.11159087199845946
ADBE,2014-08-31,35849.2681,37486.591100000005,-82.93850861743788,-190.39639669131498,-0.0022124846827546786,-0.005079053365599705
NVDA,2014-07-31,9483.5125,11223.2405,245.96346769847548,219.9223366038983,0.02191554816084316,0.019595261867897982
CSCO,2014-07-31,128849.61,161833.61,2372.9013292032105,3107.7395731965,0.014662599006493216,0.01920330129938089
WDC,2014-06-30,21598.2,22827.2,1109.4246448906813,1108.4204039649585,0.04860099551809601,0.0485570023465409
ALK,2014-06-30,6498.4735,8971.4735,427.92596085196715,376.1799635526357,0.04769851472581033,0.04193067766990959
UAL,2014-06-30,15342.5199,35040.5199,1600.8238954479345,1725.643439451216,0.04568493561215496,0.04924708435765007
NEM,2014-06-30,12688.429,19848.429,771.6932599803882,755.1860523704833,0.03887931180751828,0.03804764862601888
STX,2014-06-30,18553.946,22237.946,845.4335248930793,934.8318469448091,0.038017608500941553,0.04203768850526074
HAS,2014-06-30,6786.5274,8484.963399999999,274.11331918995273,133.77705626805303,0.03230577508324347,0.015766368098659455
TPR,2014-06-30,9380.4026,9461.112599999999,285.442530775381,251.28200312817404,0.030170080712851998,0.02655945592785505
DECK,2014-06-30,2989.5216,3090.8876,81.89524901617935,88.68164965465971,0.026495705963613607,0.02869132143616601
LRCX,2014-06-30,10971.613,11399.872,301.7604648063613,236.0458298374705,0.02647051342386663,0.020706007035646585
MMM,2014-06-30,92815.0796,103053.0796,2250.4114790591925,1926.855641850931,0.021837401539033605,0.018697700731797745
AAPL,2014-06-30,556573.661,618831.661,13189.645176086886,16443.64707999732,0.02131378532697099,0.026572084326495573
UNH,2014-06-30,79542.75,117433.75,2380.075572340897,2371.7743446122718,0.020267389675803566,0.020196701072836998
MSFT,2014-06-30,343566.3,401167.3,7327.718888355672,8305.158651599158,0.01826599248831017,0.02070248161203358
VFC,2014-06-30,27146.133,29961.355000000003,544.5014437719552,357.3115888405019,0.018173458569278832,0.011925748646564946
CNC,2014-06-30,4373.1312,6110.796199999999,59.80678905520127,61.28560713002472,0.009787069818365286,0.010029070701134613
AMD,2014-06-30,3205.35,6215.35,34.164170210072726,-2.672756735175439,0.0054967411666394855,-0.00043002513698752907
GE,2014-06-30,263690.9971,426522.99710000004,1986.2960396413241,321.44498500747846,0.004656949456761951,0.0007536404536051649
SWKS,2014-06-30,8884.832,8226.332,37.268292855475856,60.78013532041015,0.004530365763924414,0.007388485575394982
AMZN,2014-06-30,150048.36,166861.36,511.2331391534302,-514.9296940773237,0.0030638198031792997,-0.003085973253947611
IT,2014-06-30,6269.087,7179.21,9.076266111377405,21.530979223965588,0.0012642430171811948,0.0029990736061440725
ILMN,2014-06-30,24888.476,25537.388999999996,-104.18279667077199,-183.8090269039329,-0.004079618189266413,-0.007197643694268546
MU,2014-05-31,30591.3,33918.3,1841.841490323506,2047.8314452879488,0.054302293756571106,0.06037541519734033
ADBE,2014-05-31,32092.3214,33780.08240000001,-111.24995093065743,-231.36647271575478,-0.003293359371161789,-0.006849197997094132
CSCO,2014-04-30,118230.76,150388.76,3021.3969347122907,2716.05193532247,0.020090576813801046,0.01806020566512065
NVDA,2014-04-30,10305.632,12074.371,160.54113884103003,194.62698537755603,0.013296025013727841,0.016119016500118807
NEM,2014-03-31,11685.5198,18625.519800000002,871.8532017998974,922.8158405902847,0.04680960376740183,0.04954577646688199
ALK,2014-03-31,6418.7016,8691.7016,386.3530168463433,313.7992095158403,0.04445079164318564,0.03610331140634652
WDC,2014-03-31,21577.7,22974.7,987.7357924275444,941.585210633048,0.04299232601198468,0.04098356934510779
STX,2014-03-31,18335.0606,21752.0606,778.7570941977939,890.7786644436906,0.03580153202578858,0.040951461143119955
UAL,2014-03-31,16669.4389,36295.4389,1271.305987508284,1275.3497410574334,0.03502660461031879,0.03513801677867115
TPR,2014-03-31,13614.3883,13728.3863,437.11975273999417,319.1830682935158,0.031840577849997866,0.023249860640468415
AAPL,2014-03-31,462533.0113,503754.0113,13223.50893527966,12257.090556305495,0.026249932781983707,0.024331499663247436
HAS,2014-03-31,7243.337,8078.348,195.88489619136098,194.26648027438287,0.024248137885538104,0.024047797925316274
LRCX,2014-03-31,8909.34,9453.031,220.67799388647697,225.15935320131268,0.023344681074935324,0.02381874693961256
MSFT,2014-03-31,338577.4,379587.4,7640.8153646780975,9265.469603383888,0.020129264998464378,0.024409318126428558
UNH,2014-03-31,80678.16,117287.16,2258.3881689850955,2414.423800089369,0.019255203800527657,0.02058557646113495
MMM,2014-03-31,88759.3535,98656.3535,1898.0959487307173,1588.9387122902774,0.019239469951934898,0.016105792033863055
AMD,2014-03-31,3055.62,5903.62,108.90247411898523,102.26758752849034,0.018446728298736236,0.017322860808874952
GE,2014-03-31,259618.8359,416552.83590000006,6153.335769999022,637.8108956365983,0.014772041478733865,0.0015311644542247568
CNC,2014-03-31,3589.1483,5197.447300000001,68.43550227830107,50.01421448715721,0.013167137313407884,0.009622842060785725
VFC,2014-03-31,26804.374,29444.926,387.3008826369541,294.9367491909265,0.013153399761879316,0.010016555965904839
SWKS,2014-03-31,7106.288,6491.288,42.40272075173031,37.513649969106474,0.00653225072616256,0.005779076505172237
IT,2014-03-31,6265.0157,7158.3527,33.20695034285757,22.315717010482675,0.00463890949978723,0.0031174374811795283
AMZN,2014-03-31,154727.9,171157.9,-21.0381522938877,-509.2975879951993,-0.00012291663016365413,-0.0029756008223704505
ILMN,2014-03-31,19087.944,18871.194,-27.32199043965304,-122.83363705062389,-0.0014478146130898256,-0.006509054861638532
CSCO,2014-01-31,113734.81,139972.81,2831.6553856571536,2920.3605642194975,0.020230038860098283,0.02086377035811096
NVDA,2014-01-31,8917.5529,10082.4199,173.938065881891,205.08146754284087,0.017251618917586538,0.020340500552138367
WDC,2013-12-31,19884.3,21229.3,1103.4449659344793,664.4738435930332,0.05197745408159852,0.03129984707894434
DECK,2013-12-31,2923.8363,3007.2293,146.09144509645535,139.69389376728867,0.04858008170393104,0.046452691109151095
UAL,2013-12-31,13705.2037,32031.2037,1200.916086178674,819.7351350052877,0.03749206859118673,0.025591768036031932
ALK,2013-12-31,5043.894,7180.894,254.13416053547473,251.09640150449627,0.035390323340725366,0.034967289797690405
TPR,2013-12-31,15578.9938,15713.1758,480.7129054174001,504.87850334094014,0.030592982063969532,0.03213090146556752
HAS,2013-12-31,7209.3356,8421.671600000001,254.6415880864835,236.40942154964466,0.030236466129418233,0.028071555479513666
STX,2013-12-31,18447.0998,22183.0998,647.3252439575016,638.3761748594688,0.02918100940777905,0.02877759107676506
AMD,2013-12-31,2805.75,5492.75,139.00297523557327,156.34644383634608,0.025306626960188115,0.028464147073204875
UNH,2013-12-31,74396.4,109038.4,2560.1893954903458,2613.549573805852,0.023479704356358364,0.023969074874593283
