date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,CAH_shares,CAH_value,ADP_shares,ADP_value,KLAC_shares,KLAC_value,MSFT_shares,MSFT_value,MKC_shares,MKC_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,EA_shares,EA_value,ORCL_shares,ORCL_value,GWW_shares,GWW_value,TXN_shares,TXN_value,TTWO_shares,TTWO_value,TRV_shares,TRV_value,WSM_shares,WSM_value,AMAT_shares,AMAT_value,KO_shares,KO_value,NEM_shares,NEM_value,SNPS_shares,SNPS_value,ROST_shares,ROST_value,GRMN_shares,GRMN_value,FCX_shares,FCX_value,LII_shares,LII_value,DHI_shares,DHI_value,SYY_shares,SYY_value,EL_shares,EL_value,MMM_shares,MMM_value,MDT_shares,MDT_value,JBL_shares,JBL_value,ZBRA_shares,ZBRA_value,VTRS_shares,VTRS_value,AES_shares,AES_value,STE_shares,STE_value,TSCO_shares,TSCO_value,F_shares,F_value,WDC_shares,WDC_value,DE_shares,DE_value,EBAY_shares,EBAY_value,CMI_shares,CMI_value,COP_shares,COP_value,HAS_shares,HAS_value,MU_shares,MU_value,CSGP_shares,CSGP_value,ADI_shares,ADI_value,CVX_shares,CVX_value,NTAP_shares,NTAP_value,VLO_shares,VLO_value,GPC_shares,GPC_value,DD_shares,DD_value,FFIV_shares,FFIV_value,TSN_shares,TSN_value,RVTY_shares,RVTY_value,BG_shares,BG_value,CVS_shares,CVS_value,ALGN_shares,ALGN_value,TXT_shares,TXT_value,NVR_shares,NVR_value,LEN_shares,LEN_value,EMN_shares,EMN_value,MGM_shares,MGM_value,GEN_shares,GEN_value,COR_shares,COR_value,EOG_shares,EOG_value,DVN_shares,DVN_value,CTSH_shares,CTSH_value,GLW_shares,GLW_value,FAST_shares,FAST_value,CHRW_shares,CHRW_value,DECK_shares,DECK_value,LRCX_shares,LRCX_value,FDX_shares,FDX_value,MOH_shares,MOH_value,RMD_shares,RMD_value,ADSK_shares,ADSK_value,JKHY_shares,JKHY_value,TECH_shares,TECH_value,SBUX_shares,SBUX_value,EXPD_shares,EXPD_value,LOW_shares,LOW_value,VRTX_shares,VRTX_value,PWR_shares,PWR_value,MNST_shares,MNST_value,AXON_shares,AXON_value,J_shares,J_value,MOS_shares,MOS_value,MPWR_shares,MPWR_value,FSLR_shares,FSLR_value,ACN_shares,ACN_value,GILD_shares,GILD_value,CPRT_shares,CPRT_value,HRL_shares,HRL_value,PHM_shares,PHM_value,ADBE_shares,ADBE_value,TKO_shares,TKO_value,PRU_shares,PRU_value,A_shares,A_value,PCAR_shares,PCAR_value,LULU_shares,LULU_value,ADM_shares,ADM_value,PG_shares,PG_value,SMCI_shares,SMCI_value,TPR_shares,TPR_value,FTNT_shares,FTNT_value,TER_shares,TER_value,RL_shares,RL_value,DHR_shares,DHR_value,XOM_shares,XOM_value,QCOM_shares,QCOM_value,ULTA_shares,ULTA_value,ISRG_shares,ISRG_value,ABT_shares,ABT_value,CHD_shares,CHD_value,CTRA_shares,CTRA_value,CL_shares,CL_value,GE_shares,GE_value,TJX_shares,TJX_value,JBHT_shares,JBHT_value,AME_shares,AME_value,AMP_shares,AMP_value,BAX_shares,BAX_value,ETN_shares,ETN_value,GOOGL_shares,GOOGL_value,CMG_shares,CMG_value,STX_shares,STX_value,LVS_shares,LVS_value,SLB_shares,SLB_value,SWKS_shares,SWKS_value,KR_shares,KR_value,GD_shares,GD_value,NXPI_shares,NXPI_value,PSX_shares,PSX_value,BIIB_shares,BIIB_value,STLD_shares,STLD_value,BMY_shares,BMY_value,TYL_shares,TYL_value,SNA_shares,SNA_value,CLX_shares,CLX_value,PSA_shares,PSA_value,AOS_shares,AOS_value,HSIC_shares,HSIC_value,ALB_shares,ALB_value,WAT_shares,WAT_value,MHK_shares,MHK_value,NUE_shares,NUE_value,MPC_shares,MPC_value,ANET_shares,ANET_value,XYZ_shares,XYZ_value,NFLX_shares,NFLX_value,BKNG_shares,BKNG_value,CF_shares,CF_value,INCY_shares,INCY_value,EPAM_shares,EPAM_value,PAYC_shares,PAYC_value,POOL_shares,POOL_value,run
2009-07-31,113.01138057693588,0.5072482125620612,9.509800068968874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1442538513737155,10.893297188875616,0.387809242810912,11.450595882879046,,,,,,,,,,,,,,,,,,,,,0.7746510142800679,11.5754142096088,,,,,,,,,,,,,1.4271238957817975,11.93742831769405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,10.441294748199722,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2338222187255685,13.244841847525578,0.6795203329951278,10.215455327071508,0.6387731186381765,10.907922617661754,0.5885066796307854,12.835330368450954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2009-08-31,121.29235440585862,0.5072482125620612,10.376551628591733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1442538513737155,12.014665439424013,0.387809242810912,13.40466292955568,,,,,,,,,,,,,,,,,,,,,0.7746510142800679,12.418236959934454,,,,,,,,,,,,,1.4271238957817975,12.758764675771022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,11.728327359869825,1.0589928064230267,13.414697976645106,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6795203329951278,9.173524495434226,0.6387731186381765,12.214211257285278,0.5885066796307854,13.788711683347287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2009-09-30,122.47444075911216,0.5072482125620612,11.527697638566671,,,,,,,,,,,,,,,,,0.600485519051128,12.55014711910153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044674055573622,12.550147119101528,,,0.3372995665669874,12.550147119101528,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,11.070394597694198,,,0.7306243157534418,12.550147119101528,,,,,,,,,,,,,,,,,,,,,4.306616185996199,12.550147119101528,,,,,0.6387731186381765,12.02531868914062,,,0.6573215118183963,12.550147119101528,0.9417565541761188,12.550147119101528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2009-10-31,123.2272292487502,0.5072482125620612,11.638452107738276,,,,,,,,,,,,,,,,,0.600485519051128,11.811550205549098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044674055573622,11.819424590820722,,,0.3372995665669874,13.638904015098213,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,11.502879807019449,,,0.7306243157534418,12.413457461395634,,,,,,,,,,,,,,,,,,,,,4.306616185996199,12.388495406240825,,,,,0.6387731186381765,13.092166096680623,,,0.6573215118183963,12.381780947944446,0.9417565541761188,12.54011861026294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2009-11-30,127.55218669715968,0.5072482125620612,11.964556415443116,,,,,,,,,2.19447117308216,12.375694330197891,,,,,,,0.600485519051128,11.937651614788924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6849597989064564,12.375694330197891,3.044674055573622,12.096490173782628,,,0.3372995665669874,13.90620090024172,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,11.691853163469071,,,0.7306243157534418,14.212477417587872,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6387731186381765,13.37417449646392,,,,,0.9417565541761188,13.617393854986654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2009-12-31,135.62220487451563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3748475566046328,13.81721820610792,,,,,,,,,,,,,,,,,,,,,1.5126946605900051,13.81721820610792,,,,,,,,,,,,,,,,,,,,,,,,,,,1.557343414402706,13.81721820610792,,,,,,,,,3.044674055573622,12.717603669505136,,,0.3372995665669874,13.83984600122492,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,12.34422776103012,1.290357243704079,13.81721820610792,,,,,,,,,,,,,,,,,,,,,,,4.130750345585842,13.81721820610792,,,,,,,,,,,,,1.593134690871181,13.81721820610792,0.4849950433228914,13.81721820610792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2010-01-31,133.31860716474634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3748475566046328,12.758584958167088,,,,,,,,,,,,,,,,,,,,,1.5126946605900051,15.041507552103816,,,,,,,,,,,,,,,,,,,,,,,,,,,1.557343414402706,13.517736856683731,,,,,,,,,3.044674055573622,12.294394161612558,,,0.3372995665669874,12.96440524423151,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,11.882736840848594,1.290357243704079,16.619618090074418,,,,,,,,,,,,,,,,,,,,,,,4.130750345585842,11.632398743293738,,,,,,,,,,,,,1.593134690871181,13.056259436254784,,,0.8342685545732168,13.5509652814761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2010-03-31,146.14605720080942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3748475566046328,13.569745226348909,,,,,,,,,,,,,,,,,,,,,1.5126946605900051,16.122580991546375,,,,,,,,,,,,,,,,,,,,,,,0.6530873028306521,15.422768616731702,,,,,,,,,,,,,,,,,0.3372995665669874,13.761778310938976,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,12.6184817874053,,,,,,,,,,,,,,,,,,,,,,,,,4.130750345585842,13.151203179489304,,,0.9191160897273404,15.422768616731704,,,,,,,,,,,,,0.8342685545732168,15.231193238153754,0.3773616104672715,15.422768616731704,0.8202146069021438,15.422768616731704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2010-04-30,157.25337287099313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3748475566046328,14.917096513622988,,,,,,,,,,,,,,,,,,,,,1.5126946605900051,18.79687458830924,,,,,,,,,,,,,,,,,,,,,,,0.6530873028306521,16.253441683786306,,,,,,,,,,,,,3.8773231642808303,17.04083523306018,,,0.3372995665669874,14.779895611123711,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,12.471714650257637,,,,,,,,,,,,,,,,,,,,,,,,,4.130750345585842,14.285896358957714,,,0.9191160897273404,17.873744271646338,,,,,,,,,,,,,,,0.3773616104672715,14.630309810558556,0.8202146069021438,16.203564149670466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2010-05-31,146.33442808739167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3748475566046328,15.906985810345423,,,,,,,,,,,,,,,,,,,,,1.5126946605900051,15.59795562756753,,,,,,,,,,,,,,,,,,,,,,,0.6530873028306521,13.76934366746499,,,,,,,,,,,,,,,,,0.3372995665669874,13.406073848588854,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,11.90253760351712,,,,,,,,,,,,,,,,,,,,,,,,,4.130750345585842,13.34149346847966,0.2258394819125636,15.807847088033066,0.9191160897273404,16.8627162223313,,,,,,,,,,,,,,,0.3773616104672715,13.052938163643736,0.8202146069021438,16.686536587420004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2010-06-30,134.09475872841432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3748475566046328,12.373628009441695,,,,,,,,,,,,,,,0.7917053216036294,14.208945703546387,,,,,1.5126946605900051,12.61279948108272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.713531260431061,14.208945703546387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,11.377129380435203,,,,,,,,,,,,,,,,,,,,,,,,,4.130750345585842,13.41196916474062,0.2258394819125636,13.274504174982148,,,,,,,,,,,,,,,,,,,,,4.3596863540898125,14.208945703546387,3.64331932207497,14.208945703546387,0.4958515006059,14.208945703546387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2010-07-31,140.11647902405815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3748475566046328,14.092187455197486,,,,,,,,,,,,,,,0.7917053216036294,13.88269161885677,,,,,1.5126946605900051,14.139679404922676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.713531260431061,12.18387912640561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,10.881595099531204,,,,,,,,,,,,,,,,,,,,,,,,,4.130750345585842,14.867342519758438,0.2258394819125636,15.652920155845791,,,,,,,,,,,,,,,,,,,,,4.3596863540898125,15.218937186559849,3.64331932207497,14.937608873053367,0.4958515006059,14.259637583926972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2010-08-31,129.47411014406043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3748475566046328,11.411234982049812,,,,,,,,,,,,,,,0.7917053216036294,12.957509244970447,,,,,1.5126946605900051,13.164533080770894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.713531260431061,10.811520957823893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173688668787409,10.493574147011069,,,,,,,,,,,,,,,,,,,,,,,,,4.130750345585842,12.72481241409134,0.2258394819125636,14.799645207174668,,,,,,,,,,,,,,,,,,,,,4.3596863540898125,16.36335506239447,3.64331932207497,13.225249556076946,0.4958515006059,13.522675491696877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2010-09-30,143.47629805353375,,,,,,,,,0.3156890323765657,14.615897374044254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7917053216036294,14.778670979867549,0.4705267646331362,14.615897374044252,,,1.5126946605900051,14.319618596464396,,,,,,,,,,,,,,,,,,,,,,,0.8500063229569087,14.615897374044252,,,,,,,0.5598455420837167,14.615897374044252,,,1.713531260431061,12.066726858892046,,,,,0.3289847416697218,14.615897374044252,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5970143594999744,14.615897374044254,,,,,,,,,,,,,,,,,,,1.7553118995858648,14.615897374044252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2010-10-31,152.80835364511913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472321798653205,15.709673703958934,,,,,,,,,,,,,,,,,0.4705267646331362,16.22486291338106,,,1.5126946605900051,13.431084174580551,,,,,,,,,,,,,,,,,,,,,,,0.8500063229569087,16.47956632768314,,,,,,,0.5598455420837167,15.114713763702754,,,1.713531260431061,13.824018225273896,,,,,0.3289847416697218,14.895413424661967,,,,,,,,,,,,,,,,,,,,,,,0.0250389288924166,15.709673703958934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9091245995204058,15.709673703958934,,,,,,,,,,,,,,,,,,,,,,,0.5174107959366234,15.709673703958932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2010-11-30,152.6687191775858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472321798653205,16.298601861774024,,,,,,,,,,,,,,,,,0.4705267646331362,17.39727588013557,,,1.5126946605900051,12.928862668861823,,,,,,,,,,,,,,,,,,,,,,,0.8500063229569087,17.246656632392472,,,,,,,0.5598455420837167,15.451707276097087,,,1.713531260431061,12.16714378853971,,,,,0.3289847416697218,14.60147015621651,,,,,,,,,,,,,,,,,,,,,,,0.0250389288924166,15.523634645678872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9091245995204058,15.38844868462499,,,,,,,,,,,,,,,,,,,,,,,,,0.2999546579824061,15.66491758326473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2010-12-31,170.94440143359395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472321798653205,18.065389143450258,,,,,,,,,,,,,,,0.9762665326022516,18.60814235178812,,,,,1.5126946605900051,15.418587712772169,,,,,,,,,,,,,,,,,,,,,2.1301484838691325,18.60814235178812,0.8500063229569087,17.45258238906952,,,,,,,0.5598455420837167,17.488135184348565,,,1.713531260431061,13.422352957909371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0250389288924166,17.302401132279307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9091245995204058,16.879414206970395,,,,,,,,,,,,,,,,,,,,,,,,,0.2999546579824061,17.699254003218122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2011-01-31,180.60342652597183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472321798653205,18.374575373216565,,,,,,,,,,,,,,,0.9762665326022516,18.512066439281735,,,,,1.5126946605900051,16.013102150625436,,,,,,,,,,,,,,,,,,,,,2.1301484838691325,17.677179526154884,0.8500063229569087,17.514368546616303,,,,,,,0.5598455420837167,18.35099084729979,,,1.713531260431061,17.63984521037757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0250389288924166,19.154780602698708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9091245995204058,18.58250729972201,,,,,,,,,,,,,,,,,,,,,,,,,0.2999546579824061,18.78401052997885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2011-03-31,195.11137600431195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472321798653205,22.6295858768059,,,,,,,,,,,,,,,0.9762665326022516,20.331445842351453,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1301484838691325,16.52456323804019,,,,,,,,,0.5598455420837167,20.690310348328936,,,1.713531260431061,19.196306802840976,,,,,,,,,,,,,,,,,,,0.7969781326289148,19.51507870480744,,,,,0.9528847236818092,19.51507870480744,,,0.0250389288924166,18.929430242666957,,,0.5865220416361888,19.51507870480744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2999546579824061,18.264497538855196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2011-04-30,201.9629822206448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9762665326022516,20.55361440722007,0.5097725710462404,20.73998690928451,,,,,,,,,,,,,,,,,,,,,,,,,2.1301484838691325,17.145201058859882,,,,,,,0.2474545100685835,20.73998690928451,0.5598455420837167,20.438996627586732,,,1.713531260431061,18.945262027495687,,,,,0.3402366201786408,20.73998690928451,,,,,,,0.5185521918082409,20.73998690928451,,,,,,,,,,,,,,,,,,,0.5865220416361888,21.179973553059845,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7807507887364679,20.73998690928451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2011-05-31,190.76621538618951,,,,,,,,,0.3048895779777473,18.1617265912744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9762665326022516,20.46354556684614,0.5097725710462404,19.556931608305,,,,,,,,,,,,,,,,,,,,,,,,,2.1301484838691325,16.535641848228465,,,,,,,,,0.5598455420837167,18.970002194810633,,,1.713531260431061,17.070820844826404,,,,,0.3402366201786408,19.881517107630614,,,,,,,0.5185521918082409,18.28093694650978,,,,,,,,,,,,,,,,,,,0.5865220416361888,20.90349977466727,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7807507887364679,20.941592903090815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2011-06-30,183.60543405052852,,,,,,,,,0.3048895779777473,17.94104731375709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9762665326022516,19.833069270470485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8379769610413986,18.464296363306673,,,,,,,0.5598455420837167,19.658592734525325,,,1.713531260431061,12.518602225231154,3.1147598593926675,18.464296363306673,,,0.3402366201786408,19.639924758705323,,,,,,,,,,,,,,,,,,,,,,,0.0254511452561054,18.464296363306673,,,0.5865220416361888,20.15701229461243,,,,,,,,,0.3569653501272504,18.464296363306673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2011-07-31,179.1184877782526,,,,,,,,,0.3048895779777473,17.28073779050415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9762665326022516,20.071637179502293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8379769610413986,17.4898121804489,,,,,,,0.5598455420837167,18.821948864561023,,,1.713531260431061,12.334506155027858,3.1147598593926675,18.302328708035866,,,0.3402366201786408,19.86527519072649,,,,,,,,,,,,,,,,,,,,,,,0.0254511452561054,17.309070060727166,,,0.5865220416361888,19.16514647735252,,,,,,,,,0.3569653501272504,18.478025171366298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
2011-08-31,164.14118501162625,,,,,,,,,0.3048895779777473,17.344775953359125,,,,,,,,,,,,,,,,,,,,,,,0.5435868484443828,9.89103325312902,,,,,,,,,,,,,,,,,,,,,,,,,0.9762665326022516,20.625254235537348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8379769610413986,14.96734629943812,,,,,,,0.5598455420837167,17.954833665119597,,,,,3.1147598593926675,15.9413410554266,,,0.3402366201786408,18.87602382323214,,,,,,,,,,,,,,,,,,,,,,,0.0254511452561054,16.199653955511096,,,0.5865220416361888,16.41507375813134,,,,,,,,,0.3569653501272504,15.92584901274185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
