date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,MSFT_shares,MSFT_value,EL_shares,EL_value,AAPL_shares,AAPL_value,JKHY_shares,JKHY_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,GEN_shares,GEN_value,COP_shares,COP_value,MU_shares,MU_value,ORCL_shares,ORCL_value,EA_shares,EA_value,TRV_shares,TRV_value,CVX_shares,CVX_value,GWW_shares,GWW_value,XOM_shares,XOM_value,CTRA_shares,CTRA_value,FAST_shares,FAST_value,EOG_shares,EOG_value,DHR_shares,DHR_value,ADP_shares,ADP_value,GPC_shares,GPC_value,ADM_shares,ADM_value,WDC_shares,WDC_value,HD_shares,HD_value,ACN_shares,ACN_value,EMN_shares,EMN_value,F_shares,F_value,EMR_shares,EMR_value,DE_shares,DE_value,DVN_shares,DVN_value,CMI_shares,CMI_value,NVR_shares,NVR_value,HRL_shares,HRL_value,BG_shares,BG_value,VLO_shares,VLO_value,JBL_shares,JBL_value,WST_shares,WST_value,UNH_shares,UNH_value,TGT_shares,TGT_value,WSM_shares,WSM_value,FCX_shares,FCX_value,EQIX_shares,EQIX_value,MGM_shares,MGM_value,CHRW_shares,CHRW_value,URI_shares,URI_value,VZ_shares,VZ_value,HUM_shares,HUM_value,CSGP_shares,CSGP_value,GLW_shares,GLW_value,BMY_shares,BMY_value,DECK_shares,DECK_value,GRMN_shares,GRMN_value,FDX_shares,FDX_value,EBAY_shares,EBAY_value,RMD_shares,RMD_value,CTSH_shares,CTSH_value,TSN_shares,TSN_value,LUV_shares,LUV_value,ROST_shares,ROST_value,WMB_shares,WMB_value,ZBH_shares,ZBH_value,VRSN_shares,VRSN_value,LRCX_shares,LRCX_value,CNC_shares,CNC_value,MOH_shares,MOH_value,LVS_shares,LVS_value,DLTR_shares,DLTR_value,PKG_shares,PKG_value,NEM_shares,NEM_value,DXCM_shares,DXCM_value,LLY_shares,LLY_value,GOOGL_shares,GOOGL_value,ALGN_shares,ALGN_value,FSLR_shares,FSLR_value,AMAT_shares,AMAT_value,ULTA_shares,ULTA_value,AXON_shares,AXON_value,TJX_shares,TJX_value,TKO_shares,TKO_value,MPWR_shares,MPWR_value,PCAR_shares,PCAR_value,ADSK_shares,ADSK_value,PRU_shares,PRU_value,APA_shares,APA_value,SMCI_shares,SMCI_value,PHM_shares,PHM_value,MHK_shares,MHK_value,HAS_shares,HAS_value,TXT_shares,TXT_value,EXPD_shares,EXPD_value,SYY_shares,SYY_value,MNST_shares,MNST_value,DD_shares,DD_value,TAP_shares,TAP_value,LULU_shares,LULU_value,RCL_shares,RCL_value,NUE_shares,NUE_value,SBUX_shares,SBUX_value,EPAM_shares,EPAM_value,TPR_shares,TPR_value,A_shares,A_value,BAX_shares,BAX_value,DHI_shares,DHI_value,GD_shares,GD_value,RL_shares,RL_value,STLD_shares,STLD_value,WY_shares,WY_value,KR_shares,KR_value,PSX_shares,PSX_value,NWSA_shares,NWSA_value,IEX_shares,IEX_value,QCOM_shares,QCOM_value,TSCO_shares,TSCO_value,UAL_shares,UAL_value,DAL_shares,DAL_value,FANG_shares,FANG_value,APD_shares,APD_value,MPC_shares,MPC_value,AMP_shares,AMP_value,SWKS_shares,SWKS_value,REGN_shares,REGN_value,GE_shares,GE_value,TSLA_shares,TSLA_value,EW_shares,EW_value,MOS_shares,MOS_value,VMC_shares,VMC_value,MLM_shares,MLM_value,OXY_shares,OXY_value,CF_shares,CF_value,NVDA_shares,NVDA_value,LEN_shares,LEN_value,run
2010-01-31,86.4077937831965,,,,,,,,,,,,,,,,,,,0.4618548979758372,9.528066157637468,,,,,,,,,,,,,,,0.3425077087061435,7.248355446638631,,,,,,,,,0.3216230760386407,12.361864328106376,,,,,1.123782893267045,7.767144402333793,,,0.2537288112945242,8.221319116172612,,,,,,,,,,,,,,,,,,,,,,,,,0.2805122023609722,8.711836214145528,0.010557322349901,7.2226866671095955,,,,,,,,,,,,,,,,,0.3379428515894097,8.130748841649945,,,,,,,,,,,,,,,,,,,1.5942432441056429,8.694825521971227,,,,,,,,,0.4383613426062172,8.520947087431322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2010-03-31,100.50081488661009,,,,,,,,,,,,,,,,,,,0.4618548979758372,11.601795424757087,,,,,,,,,,,,,,,0.3425077087061435,7.806219397902503,,,,,,,,,0.3216230760386407,13.12217954257887,,,0.2782810095361988,10.36748350977059,,,,,0.2537288112945242,8.463308285315529,,,,,,,,,,,,,,,0.4994308985277508,10.36748350977059,,,,,,,,,,,0.010557322349901,7.669894687203128,,,,,,,,,,,,,,,1.1239659689447732,10.36748350977059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7174731534807148,10.36748350977059,0.9003068427729083,10.36748350977059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2010-04-30,106.02734580044395,,,,,,,,,,,,,,,,,,,0.4618548979758372,11.347774702319391,,,,,,,,,,,,,,,0.3425077087061435,9.029704795424715,,,,,,,,,0.3216230760386407,14.092982033312754,,,0.2782810095361988,10.489760107230142,,,,,0.2537288112945242,10.209877442212973,,,,,,,,,,,,,,,0.4994308985277508,10.973386215700655,,,,,,,,,,,0.010557322349901,7.5806851844729,,,,,,,,,,,,,,,1.1239659689447732,11.357299365661683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9003068427729083,10.340182621060904,0.8827066140709646,10.60569333304785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2010-05-31,98.3034700705973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,7.911482663710267,1.1304182345593607,10.03610672159455,,,,,,,0.3216230760386407,12.78301309967211,,,0.2782810095361988,9.358283857732571,,,,,0.2537288112945242,9.560744629558828,,,,,,,,,,,,,,,0.4994308985277508,9.902608724056774,,,,,,,,,,,0.010557322349901,7.234722169236759,,,,,,,,,,,,,,,1.1239659689447732,11.832983884252966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9003068427729083,9.75962338846569,0.8827066140709646,9.923900932316776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2010-06-30,90.95967509592904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,7.566095289667559,1.1304182345593607,9.373658496859598,,,,,,,0.3216230760386407,11.852645376535444,,,0.2782810095361988,8.893554550575963,1.600141027378006,9.06647518477625,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2287960858142435,9.06647518477625,,,0.010557322349901,6.915363168152251,,,,,,,,,,,,,,,,,0.4235084985728723,9.06647518477625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8827066140709646,10.09245747503321,1.3166301935854057,9.06647518477625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2010-07-31,94.57846865810843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,8.510894672083976,1.1304182345593607,8.037717955589056,,,,,,,0.3216230760386407,13.311080834038684,,,0.2782810095361988,9.30028246231998,1.600141027378006,8.820419258076177,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2287960858142435,9.322123460135783,,,0.010557322349901,6.614162452213021,,,,,,,,,,,,,,,,,0.4235084985728723,10.969315845134089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9521844907723508,10.002559249226731,,,1.3166301935854057,9.689912469290949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2010-08-31,90.19040022587718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,8.163356694981383,,,,,,,,,0.3216230760386407,12.93904588295674,,,0.2782810095361988,9.211460859121344,1.600141027378006,8.0590904095908,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2287960858142435,8.992439213816148,,,0.010557322349901,6.37831158739439,,,,,,,,,,,,,,,,,0.4235084985728723,11.09094222437912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9521844907723508,9.172470741855957,,,1.3166301935854057,9.05091282723679,0.1745597368385338,7.132369784544529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2010-09-30,99.67588100966326,,,,,,,,,0.2063925918425236,9.555648530212144,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,8.941855404211205,1.3569466582895264,9.555648530212144,,,,,,,0.3216230760386407,14.28883736375491,0.1024305512039883,9.555648530212144,,,,,,,,,,,,,,,,,0.555721100370195,9.555648530212144,,,,,0.3903188210300519,9.555648530212144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9617427421271656,9.555648530212144,,,,,,,,,,,,,0.3496329979943459,9.555648530212144,,,,,,,,,,,,,0.3565350035364386,9.555648530212144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2010-10-31,104.48220025038997,,,,,,,,,0.2063925918425236,9.300790557601609,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,9.2470254557835,1.3569466582895264,10.94724884840711,,,,,,,0.3216230760386407,14.562103613320364,0.1024305512039883,9.95035141157542,,,,,,,,,,,,,,,,,0.555721100370195,10.774086715517829,,,,,0.3903188210300519,10.214858729141552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9617427421271656,9.742014614556052,,,,,,,,,,,,,0.3496329979943459,9.281880227037885,,,,,,,,,,,,,0.3565350035364386,10.461840077448638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2010-11-30,104.80838667696766,,,,,,,,,0.2063925918425236,10.050298219339249,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,9.453193292497586,1.3569466582895264,9.635170064323065,,,,,,,0.3216230760386407,14.274739117116573,0.1024305512039883,10.02255419696695,,,,,,,,,,,,,,,,,0.555721100370195,11.275596474643454,,,,,0.3903188210300519,10.116050641669112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9617427421271656,10.346231551250677,,,,,,,,,,,,,0.3496329979943459,9.305179401697472,,,,,,,,,,,,,0.3565350035364386,10.329373717463527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2010-12-31,112.97268827673578,0.4417711294583479,10.678768508830562,,,,,,,0.2063925918425236,10.734095715232248,,,0.4114444559708889,10.678768508830562,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,10.699060117975948,1.3569466582895264,10.629171123517082,,,,,,,0.3216230760386407,16.224727469855747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0154536311640789,10.678768508830562,,,,,0.8326044832461926,10.678768508830562,,,,,,,,,,,0.2436759455369648,10.678768508830562,,,,,,,,,,,,,1.9617427421271656,11.291791306001969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2011-01-31,119.00491690774034,0.4417711294583479,11.084431205117296,,,,,0.3508789786398443,11.822027840520388,0.2063925918425236,10.679094747516276,,,0.4114444559708889,10.83283573616576,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,11.226939749907324,1.3569466582895264,13.969008910789093,,,,,,,0.3216230760386407,16.879043892528948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8326044832461926,11.713386233845208,,,,,,,,,,,0.2436759455369648,9.757460865215265,,,,,,,,,,,,,1.9617427421271656,11.040687726134772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2011-03-31,126.76989049812632,,,,,,,,,0.2063925918425236,10.929049258434024,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,12.65811382373154,,,,,,,,,0.3216230760386407,19.256032077509015,,,,,,,,,,,,,,,,,,,0.5456686869975594,12.324218214784027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2436759455369648,10.009400509924529,,,,,,,,,0.6617608666308913,12.324218214784027,,,1.9617427421271656,12.296203754607076,0.8614293901135925,12.324218214784027,,,,,0.5917787386649652,12.324218214784027,,,,,,,,,,,,,,,,,,,,,2.5496935305654103,12.324218214784027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2011-04-30,128.1341040200182,,,,,,,,,0.2063925918425236,12.057431217766434,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,12.504365303398108,,,,,,,,,0.3216230760386407,19.60536088895684,,,,,,,,,,,,,,,,,,,0.5456686869975594,13.15376080323894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2436759455369648,9.91389947626165,,,,,,,,,0.6617608666308913,12.081181194846682,,,1.9617427421271656,13.341812621193949,0.8614293901135925,12.50941252073279,,,,,0.5917787386649652,12.458883410199338,,,,,,,,,,,,,,,,,,,,,2.5496935305654103,10.507996583423482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2011-05-31,123.1577205872312,,,,,,,,,0.2063925918425236,12.29443422822714,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,11.605648405746042,1.208295043489178,12.03747297576021,,,,,,,0.3216230760386407,18.793838771695704,,,,,,,,,,,,,,,,,,,0.5456686869975594,12.112701449971889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2436759455369648,9.348390094737075,,,,,,,,,0.6617608666308913,11.96146827440078,,,1.9617427421271656,12.378596590570597,,,,,,,0.5917787386649652,12.404290205218471,,,,,,,,,,,,,,,,,,,,,2.5496935305654103,10.220879590903277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2011-06-30,118.5999452760235,,,,,,,,,0.2063925918425236,12.145047134201718,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,12.026919665034814,1.208295043489178,8.827481219312109,,,,,,,0.3216230760386407,18.565473186321633,,,,,,,,,,,,,,,,,,,0.5456686869975594,12.023465977188833,,,,,0.3155811733012346,10.84558679275469,,,,,,,,,,,0.0149495328399649,10.84558679275469,0.9940037729835868,10.84558679275469,,,,,,,,,,,,,0.8276115985621066,10.84558679275469,,,,,,,,,,,,,,,1.9617427421271656,11.629210922945656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2011-07-31,115.62742012047018,,,,,,,,,0.2063925918425236,11.698055030130234,,,0.374279621070992,10.771544306441104,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,11.515070910529468,1.208295043489178,8.697665463068102,,,,,,,0.3216230760386407,18.77849890765262,,,,,,,,,,,,,,,,,,,0.5456686869975594,11.388910478850292,,,,,0.3155811733012346,10.311902316195203,,,,,,,,,,,0.0149495328399649,10.167028190608455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9617427421271656,11.527200210553586,,,,,,,,,,,,,0.4269110084406705,10.771544306441104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2011-08-31,106.97357894693208,0.3917776703587025,8.628363520931067,,,,,,,0.2063925918425236,11.741408308012684,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,10.984576192313549,,,,,,,,,0.3216230760386407,17.84336469872795,,,,,,,,,0.2572890083151479,8.628363520931067,,,,,,,,,0.5456686869975594,9.746343528051575,,,,,0.3155811733012346,8.832218898878157,,,,,,,,,,,0.0149495328399649,9.515377652637676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9617427421271656,10.04019941407447,,,,,,,,,,,,,0.4269110084406705,11.013363212373882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2011-09-30,99.38939064890572,,,,,,,,,0.2063925918425236,12.317084001184467,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,10.218061934217864,,,,,,,,,0.3216230760386407,16.848975157987798,,,,,,,,,,,,,,,,,,,0.5456686869975594,8.500366478251477,,,,,,,,,,,,,,,,,0.0149495328399649,9.029218552698952,,,,,,,,,,,,,,,0.7266268968624556,8.070126860336522,0.3516534727217636,8.070126860336522,,,,,,,,,,,,,1.9617427421271656,10.195177083219065,,,,,,,0.4031492444200459,8.070126860336522,,,,,,,,,,,,,0.4697900060815321,8.070126860336522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2011-10-31,111.67304956898144,,,,,,,,,0.2063925918425236,12.485048034619242,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,11.239541552162844,,,,,,,,,0.3216230760386407,19.116377111157217,,,,,,,,,,,,,,,,,,,0.5456686869975594,8.804424754863872,,,,,,,,,,,,,,,,,0.0149495328399649,9.608812232887455,,,,,,,,,,,,,,,,,0.3516534727217636,10.670057810585256,,,,,,,,,,,,,1.9617427421271656,12.0706028528379,,,,,0.5122864571951331,9.839315364503824,0.4031492444200459,8.841635149106155,,,,,,,,,,,,,0.4697900060815321,8.997234706257657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2011-11-30,114.21596730131962,,,,,,,,,0.2063925918425236,12.792487524434836,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,11.62207974479896,,,,,,,,,0.3216230760386407,18.710573111213243,,,,,,,,,,,,,,,,,,,0.5456686869975594,9.607537765228846,,,,,,,,,,,,,,,,,0.0149495328399649,10.013944207871676,,,,,,,,,,,,,,,,,0.3516534727217636,10.569679674687338,,,,,,,,,,,,,1.9617427421271656,13.05343582445797,,,,,0.5122864571951331,9.302267991339258,0.4031492444200459,9.407254258761084,0.1300134485528981,9.136707198526414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2011-12-31,113.18703195624292,,,,,,,,,0.2063925918425236,12.531282922937724,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,11.87466846615134,,,,,,,,,0.3216230760386407,19.51510560954664,,,,,0.6255277181967145,8.623785972776254,,,,,,,,,,,,,0.5456686869975594,10.2288691074986,,,,,,,,,,,,,0.2109076691952611,8.623785972776254,,,0.0149495328399649,10.255379528215938,,,,,,,,,,,,,,,,,0.3516534727217636,9.819659362237166,,,,,,,,,,,,,1.9617427421271656,13.090709041326754,0.9475648762947416,8.623785972776254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2012-01-31,112.92942990692993,,,,,,,,,0.2063925918425236,12.373362797790517,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,11.115293922770562,,,,,,,,,0.3216230760386407,18.91351866594597,,,,,0.6255277181967145,7.248979279915657,,,,,,,,,,,,,0.5456686869975594,12.013551502868726,,,,,,,,,,,,,0.2109076691952611,8.89910019578197,,,0.0149495328399649,10.363763641305685,,,,,,,,,,,,,,,,,0.3516534727217636,12.333961436279507,,,,,,,,,,,,,1.9617427421271656,11.117195760428825,0.9475648762947416,8.550702703842518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2012-02-29,118.763790349515,,,0.0278707710855966,10.437046662331689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,12.47434962654834,1.2498254591015985,10.437046662331689,,,,,,,0.3216230760386407,20.01398674663888,,,,,,,,,,,,,,,,,,,0.5456686869975594,12.971990583728385,,,,,,,,,,,,,0.2109076691952611,10.223991916191231,,,0.0149495328399649,10.345076725255728,,,,,,,,,,,,,,,,,0.3516534727217636,11.4301168756413,,,,,,,,,,,,,1.9617427421271656,11.766533251650015,0.9475648762947416,8.663651299197745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2012-03-31,120.18720637586024,,,0.0278707710855966,10.362352349405478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,12.498663461506654,1.2498254591015985,9.887731271295968,,,,,,,0.3216230760386407,19.814383252983767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3516534727217636,10.216207193676196,,,,,,,,,,,,,1.9617427421271656,13.545834045978086,,,,,,,,,,,,,,,,,,,,,0.4300031597503309,10.96550870025352,,,,,,,,,0.8956919278668601,10.96550870025352,0.3260632873024191,10.96550870025352,0.2979012096320276,10.96550870025352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2012-04-30,114.59492736043036,,,0.0278707710855966,11.041284775335798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,11.778442698135326,1.2498254591015985,8.044462324521318,,,,,,,0.3216230760386407,19.69424940770607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3516534727217636,10.28602974637688,,,,,,,,,,,,,1.9617427421271656,14.299142914716002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8956919278668601,8.865110890230184,0.3260632873024191,8.363523194923777,0.2979012096320276,10.615471597007684,0.2283535194442165,11.60720981147731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2012-05-31,107.3476033645079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3425077087061435,11.251096797279258,,,,,,,,,0.3216230760386407,18.169501520252837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2245721836040467,8.863535397828116,,,,,,,,,,,,,,,,,,,,,0.3516534727217636,8.678978849160707,,,,,,,,,,,,,1.9617427421271656,14.495317001842352,,,,,,,,,0.1171965261607363,8.863535397828116,,,,,,,,,,,,,,,,,,,,,0.8956919278668601,8.09257643160534,0.3260632873024191,8.317874533714676,0.2979012096320276,8.834429332025383,0.2283535194442165,11.780758102971117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
