date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,PAYX_shares,PAYX_value,MU_shares,MU_value,EA_shares,EA_value,COP_shares,COP_value,TECH_shares,TECH_value,TRV_shares,TRV_value,JNJ_shares,JNJ_value,HRL_shares,HRL_value,GWW_shares,GWW_value,CVX_shares,CVX_value,EOG_shares,EOG_value,ECL_shares,ECL_value,CTRA_shares,CTRA_value,RMD_shares,RMD_value,XOM_shares,XOM_value,FAST_shares,FAST_value,ITW_shares,ITW_value,WDC_shares,WDC_value,QCOM_shares,QCOM_value,ZBRA_shares,ZBRA_value,NVR_shares,NVR_value,ISRG_shares,ISRG_value,JKHY_shares,JKHY_value,MSFT_shares,MSFT_value,AES_shares,AES_value,TTWO_shares,TTWO_value,CPRT_shares,CPRT_value,HAS_shares,HAS_value,TXN_shares,TXN_value,VLO_shares,VLO_value,WSM_shares,WSM_value,ORLY_shares,ORLY_value,EMN_shares,EMN_value,GPC_shares,GPC_value,EMR_shares,EMR_value,FCX_shares,FCX_value,F_shares,F_value,DVN_shares,DVN_value,EBAY_shares,EBAY_value,CSGP_shares,CSGP_value,GLW_shares,GLW_value,URI_shares,URI_value,ROST_shares,ROST_value,MGM_shares,MGM_value,VZ_shares,VZ_value,LRCX_shares,LRCX_value,DECK_shares,DECK_value,GRMN_shares,GRMN_value,CTSH_shares,CTSH_value,J_shares,J_value,TER_shares,TER_value,DHR_shares,DHR_value,CMI_shares,CMI_value,TJX_shares,TJX_value,PWR_shares,PWR_value,ZBH_shares,ZBH_value,DLTR_shares,DLTR_value,FDX_shares,FDX_value,AXON_shares,AXON_value,MOH_shares,MOH_value,NEM_shares,NEM_value,ADI_shares,ADI_value,NOC_shares,NOC_value,PKG_shares,PKG_value,EXPD_shares,EXPD_value,NTAP_shares,NTAP_value,MPWR_shares,MPWR_value,SMCI_shares,SMCI_value,AKAM_shares,AKAM_value,A_shares,A_value,CHRW_shares,CHRW_value,ETN_shares,ETN_value,JBHT_shares,JBHT_value,PCAR_shares,PCAR_value,ULTA_shares,ULTA_value,CVS_shares,CVS_value,FSLR_shares,FSLR_value,AOS_shares,AOS_value,WST_shares,WST_value,LUV_shares,LUV_value,MHK_shares,MHK_value,TPR_shares,TPR_value,ACN_shares,ACN_value,AMP_shares,AMP_value,SYY_shares,SYY_value,ADM_shares,ADM_value,HUBB_shares,HUBB_value,HON_shares,HON_value,DD_shares,DD_value,TXT_shares,TXT_value,ROK_shares,ROK_value,GE_shares,GE_value,SWKS_shares,SWKS_value,NUE_shares,NUE_value,BAX_shares,BAX_value,PRU_shares,PRU_value,LULU_shares,LULU_value,STLD_shares,STLD_value,EW_shares,EW_value,SHW_shares,SHW_value,RL_shares,RL_value,POOL_shares,POOL_value,IFF_shares,IFF_value,APD_shares,APD_value,KDP_shares,KDP_value,IEX_shares,IEX_value,DHI_shares,DHI_value,ACGL_shares,ACGL_value,SNA_shares,SNA_value,PHM_shares,PHM_value,APTV_shares,APTV_value,WY_shares,WY_value,MOS_shares,MOS_value,OXY_shares,OXY_value,CF_shares,CF_value,DE_shares,DE_value,FANG_shares,FANG_value,LEN_shares,LEN_value,VRTX_shares,VRTX_value,run
2010-04-30,123.96626624141273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3142168455962001,13.768451079665343,,,,,,,,,,,,,,,0.5873960307915467,14.618577164764714,,,0.3721506333736643,10.810975615576549,0.0238510461029289,17.12624336305763,,,,,,,,,,,,,,,,,,,1.1229068128065036,11.34659908968568,,,,,,,,,,,,,,,,,2.2953683762051633,10.088143969641015,,,,,0.9443716091158496,11.34659908968568,,,0.8328717772895688,10.262813259715156,,,,,,,,,0.3099818450022759,11.754261490157427,,,,,0.2577699854867536,12.843602119463494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2010-05-31,115.44028537238172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3142168455962001,12.488651275825363,,,,,,,,,,,,,,,0.5873960307915467,12.38434399477357,,,0.3721506333736643,10.23414241777577,0.0238510461029289,16.344645572176233,,,,,,,,,,,,,,,,,,,1.1229068128065036,11.821829998117286,,,,,,,,,,,,,,,,,2.2953683762051633,9.358217193765464,,,,,0.9443716091158496,10.617172855389027,,,0.8328717772895688,9.923839555221436,,,,,,,,,0.3099818450022759,10.179551967465258,,,,,0.2577699854867536,12.087890541872314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2010-06-30,107.49476941620895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3142168455962001,11.57970415877734,0.2770163225250157,9.7940662391415,,,1.7285539144383089,9.7940662391415,,,,,,,,,0.5873960307915467,10.730012707224276,,,,,0.0238510461029289,15.623151427562632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4574954777896161,9.7940662391415,,,0.2471571099392574,9.7940662391415,,,,,,,,,0.9443716091158496,10.7975036877957,,,,,,,,,,,,,,,,,,,,,,,0.4832855059457865,9.7940662391415,0.209191252272912,9.7940662391415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2010-07-31,108.98260091063533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3142168455962001,13.004558840038392,0.2770163225250157,9.707442631481804,,,1.7285539144383089,9.528268204155802,,,,,,,,,0.5873960307915467,9.388761819051876,,,,,0.0238510461029289,14.942680383484957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4574954777896161,11.84961088687938,,,0.2471571099392574,10.070229500231578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4832855059457865,10.1877275630116,0.209191252272912,9.601991316710206,0.4829119963572317,10.701329765589731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2010-08-31,102.69576409832597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3142168455962001,12.641088590197224,0.2770163225250157,8.66165645315303,,,1.7285539144383089,8.705841144536674,,,,,,,,,0.5873960307915467,8.595396588128468,,,,,0.0238510461029289,14.4098473730145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4574954777896161,11.981001394724716,,,0.2471571099392574,9.714089779608925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4832855059457865,8.508748097616987,,,0.4829119963572317,10.930713148075723,0.1304312191127851,8.547381529269721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2010-09-30,113.02897145636602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4192992751820567,11.459665091208413,,,,,,,0.5873960307915467,10.100302579427009,,,,,0.0238510461029289,15.444268581790666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3762607922787375,11.459665091208413,,,,,,,,,,,,,1.252442308320295,11.459665091208413,0.4832855059457865,9.04943739994428,,,0.4829119963572317,11.773394065913433,0.1304312191127851,9.363243373248595,2.953521843609449,11.459665091208413,0.6368839264617984,11.459665091208413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2010-10-31,116.65881278446984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4588664379279732,12.086151702246738,,,,,,,,,,,0.4192992751820567,11.131346164315818,,,,,,,0.5873960307915467,11.388186930248384,,,,,0.0238510461029289,14.964384194907597,,,,,,,,,,,,,,,,,,,,,,,0.461822620568216,12.086151702246738,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3762607922787375,13.326792092732749,,,,,,,,,,,,,,,0.4832855059457865,9.324524680975657,,,,,0.1304312191127851,9.62043882659234,2.953521843609449,11.72548180363045,0.6368839264617984,11.005354686573362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2010-11-30,121.48056537821266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4588664379279732,12.978921598583414,,,,,,,,,,,0.4192992751820567,11.159288626045988,,,,,,,0.5873960307915467,11.918285048810889,,,,,0.0238510461029289,14.787171097053116,,,,,,,,,,,,,,,,,,,,,,,0.461822620568216,11.969247037760898,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3762607922787375,17.63907573353885,,,,,,,,,,,,,,,0.4832855059457865,8.352233015836442,,,,,0.1304312191127851,9.993327901735483,2.953521843609449,11.90269364941962,0.6368839264617984,10.780321669427972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2010-12-31,130.7897562683845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4249930180774439,13.27568908538569,,,,,,,1.4588664379279732,13.55541241885147,,,0.2631642727963801,13.275689085385691,,,,,,,0.4192992751820567,12.098835607443911,,,,,,,0.5873960307915467,12.060593200885911,,,,,0.0238510461029289,16.48155034388667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3029344565938646,13.27568908538569,,,,,,,,,,,,,,,,,,,,,,,0.6965021390246199,13.27568908538569,,,,,,,,,,,,,,,,,,,0.1304312191127851,10.214919270388094,,,,,0.3021932375216744,13.27568908538569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2011-01-31,129.34015859831362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4249930180774439,13.930701565672212,,,,,,,1.4588664379279732,13.06354224075685,,,0.2631642727963801,13.811073740997738,,,,,,,0.4192992751820567,10.998621270534798,,,,,,,0.5873960307915467,12.103282621512076,,,,,0.0238510461029289,18.246050268740607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3029344565938646,12.130334887317703,,,,,,,,,,,,,,,,,,,,,,,0.6965021390246199,13.20714522330013,,,,,,,,,,,,,,,,,,,0.1304312191127851,9.919487663150385,,,,,,,0.4287636052934003,11.929919116331122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2011-03-31,137.35913886748864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4249930180774439,15.70653861402925,,,,,,,,,,,0.2631642727963801,15.756012155713169,,,,,,,,,,,,,,,0.5873960307915467,13.26665028023647,,,,,0.0238510461029289,18.031390853814248,,,,,,,,,,,,,,,,,,,,,,,0.358026981636147,11.912461979057046,,,,,0.3029344565938646,12.443547279156878,,,,,,,1.900520379676136,11.912461979057046,0.8326484697309947,11.912461979057046,,,,,,,,,2.464507420411692,11.912461979057046,,,0.6965021390246199,14.505151768310444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2011-04-30,138.44211173572015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4249930180774439,15.515768070243428,,,,,,,,,,,0.2631642727963801,16.041852341724898,,,,,,,,,,,,,,,0.5873960307915467,14.159635923162266,,,,,0.0238510461029289,17.633794322889074,,,,,,,,,,,,,,,,,,,,,,,0.358026981636147,12.928757425945218,,,,,0.3029344565938646,12.324822913153689,,,,,,,1.900520379676136,12.925439326924607,0.8326484697309947,12.09146485151662,,,,,,,,,2.464507420411692,10.156922092548555,,,0.6965021390246199,14.663654467611794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2011-05-31,133.09844030055564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2022143392796567,11.976895943971044,,,,,,,,,,,,,,,0.2631642727963801,15.37783297672016,,,,,,,,,,,,,,,0.5873960307915467,13.038959925802068,,,,,0.0238510461029289,17.79288039278496,,,,,,,,,,,,,,,,,,,0.8518438136470831,11.976895943971044,,,0.358026981636147,12.759996729587986,,,,,0.3029344565938646,11.62178625686202,,,,,,,,,,,,,,,,,,,,,,,0.6965021390246199,14.59940024291429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.243145684237976,11.976895943971044,0.6285329597113942,11.976895943971044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2011-06-30,128.1997319503622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2022143392796567,8.783057216665588,,,0.3577811619294376,12.563239068021565,,,,,,,1.1514277148983776,12.563239068021565,,,0.2631642727963801,15.190979556724596,,,,,,,0.4873034130479123,12.563239068021565,,,,,,,0.5873960307915467,12.942899486348814,,,,,0.0238510461029289,17.303456460912113,,,,,,,,,,,,,,,,,,,0.8518438136470831,11.163143889603305,,,,,,,,,,,,,,,,,2.1193048455825085,12.563239068021566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2953844007431608,12.563239068021565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2011-07-31,124.52290844528672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2022143392796567,8.653895327113739,,,0.3577811619294376,12.028564066765222,,,,,,,,,,,0.2631642727963801,15.365278302969887,,,,,,,0.4873034130479123,12.295332238613051,,,,,,,0.5873960307915467,12.25982394156954,,,,,0.0238510461029289,16.220858584671937,,,,,,,,,,,,,,,,,,,,,,,0.3595524194621773,11.748706954848709,,,,,,,,,,,,,2.1193048455825085,12.453035119037198,,,,,,,,,,,3.3688716971911004,11.748706954848709,,,,,0.3776831388894065,11.748706954848709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2011-08-31,113.51650858735934,,,,,,,,,0.1219846723924765,6.939555308206895,,,,,,,,,,,,,,,,,,,,,,,,,0.3577811619294376,11.474410257132348,,,,,,,,,,,0.2631642727963801,14.60012083132474,,,,,,,0.4873034130479123,12.5713588087297,,,,,,,0.5873960307915467,10.491645236065011,,,,,0.0238510461029289,15.181190844514244,,,,,,,,,,,,,,,,,,,,,,,0.3595524194621773,10.062846879686877,,,,,,,,,,,,,2.1193048455825085,10.84660226436733,,,,,,,,,,,3.3688716971911004,10.679599035270206,,,,,0.3776831388894065,10.669179122061994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2011-09-30,107.79036930046854,,,,,,,,,0.1219846723924765,7.279794004927808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0380303009845226,10.309715135803,,,0.2631642727963801,13.786476378433434,,,,,,,,,,,,,,,0.5873960307915467,9.150392667339087,,,,,0.0238510461029289,14.405554359406253,,,,,,,,,,,,,,,,,,,0.9282773124941892,10.309715135803,,,,,,,,,,,,,,,,,2.1193048455825085,11.014027339083842,,,,,,,,,,,3.3688716971911004,10.915264008066108,,,,,,,,,,,,,,,,,,,,,,,0.1803940286647473,10.309715135803,,,,,,,,,,,,,,,0.408029354441028,10.309715135803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2011-10-31,121.97065600772903,,,,,,,,,0.1219846723924765,7.3790661610132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0380303009845226,11.244534986471718,,,0.2631642727963801,15.641751172432455,,,,,,,,,,,,,,,0.5873960307915467,9.477702313406862,,,,,0.0238510461029289,15.33025988265755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1193048455825085,13.04008245616497,,,,,,,,,,,3.3688716971911004,12.355112117255588,0.6512238559589203,12.5078397089606,,,,,,,,,,,,,,,,,,,,,0.1803940286647473,12.486467500405498,,,,,,,,,,,,,,,,,1.168499383130784,12.5078397089606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2011-11-30,123.13651689332134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0380303009845226,11.539666644675336,,,0.2631642727963801,15.309701836194831,,,,,,,,,,,,,,,0.5873960307915467,10.342223861105817,,,,,0.0238510461029289,15.976622649745993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1193048455825085,14.101854030196185,,,,,,,,,,,3.3688716971911004,11.717096955753997,0.6512238559589203,11.825139519891144,0.3240180475444676,7.560774202158013,,,,,,,,,,,,,,,,,,,0.1803940286647473,12.677208531538366,,,,,,,,,,,,,,,,,1.168499383130784,12.08622866206168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2011-12-31,123.64676768167304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0380303009845226,11.225401371304644,,,0.2631642727963801,15.96800303218617,,,,,,,,,,,,,,,0.5873960307915467,11.011071839747736,,,,,0.0238510461029289,16.361817626609223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2553101474837571,11.4245714557648,,,,,,,,,3.3688716971911004,10.639365863763324,,,,,,,,,0.9089991352636811,11.4245714557648,,,,,,,,,,,,,0.1803940286647473,12.742822125002746,,,,,,,,,,,,,,,,,,,7.286078925097124,11.4245714557648,0.3539210621994221,11.4245714557648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2012-01-31,130.92605871032072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3398780199933031,11.02994309765773,,,,,,,,,,,0.2631642727963801,15.4757566210746,,,,,,,,,,,,,,,0.5873960307915467,12.932227971469036,,,,,0.0238510461029289,16.53473771085546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2553101474837571,11.327758562548796,,,,,,,,,3.3688716971911004,12.240153887794758,,,,,,,,,0.9089991352636811,13.704456923080798,,,,,,,,,,,,,0.1803940286647473,13.982532852480777,,,,,,,,,,,,,,,,,,,7.286078925097124,12.29161541068361,0.3539210621994221,11.40687567267517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2012-02-29,134.99417245879206,,,0.0330553786840244,12.37857857275071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2631642727963801,16.37619958682342,,,,,,,,,,,,,,,0.5873960307915467,13.963957872629166,,,,,0.0238510461029289,16.504923903226796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2553101474837571,11.477387630354611,,,,,,,,,3.3688716971911004,11.984375943652628,,,,,,,,,0.9089991352636811,13.763131446883737,,,,,,,,,,,,,0.1803940286647473,13.75328440154802,,,,,,,,,,,,,,,,,,,7.286078925097124,12.051174861743776,0.3539210621994221,12.741158239179196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2012-03-31,139.7580449735549,,,0.0330553786840244,12.289989391212249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2631642727963801,16.212885427190592,,,,,,,,,,,,,,,,,,,,,0.0238510461029289,17.323730723550998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.980262790587486,13.67371498448226,1.2553101474837571,12.460727639951026,,,,,,,,,,,,,0.4515836327864457,13.67371498448226,,,,,,,,,0.1610367692577301,13.67371498448226,,,,,,,,,0.1803940286647473,14.054357675279904,,,,,,,,,,,,,0.3516917088251179,13.673714984482258,,,,,7.286078925097124,12.72149417844108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2012-04-30,140.1946563933883,,,0.0330553786840244,13.095218940515537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2631642727963801,16.114588335000306,,,,,,,,,,,,,,,,,,,,,0.0238510461029289,18.697789140160175,,,,,,,,,,,,,,,,,,,0.928442397357912,13.096970549098998,,,,,,,,,,,,,,,,,,,1.2553101474837571,12.6996777921741,,,,,,,,,,,,,0.4515836327864457,13.833962367846022,,,,,,,,,0.1610367692577301,13.194154139801,,,,,,,,,0.1803940286647473,13.505395381124943,,,,,,,,,,,,,,,,,,,7.286078925097124,12.85992919856823,,,0.4865058199129462,13.096970549098998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2012-05-31,131.55125397505006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2631642727963801,14.866980430690347,,,,,,,,,,,,,,,,,,,,,0.0238510461029289,19.195321612486712,,,,,,,,,,,,,,,,,,,0.928442397357912,11.88757094353869,,,,,,,,,,,,,,,,,,,1.2553101474837571,11.496083631954168,,,,,,,,,,,,,0.4515836327864457,12.609957527230618,,,,,,,,,0.1610367692577301,11.043544404165674,,,,,,,,,0.1803940286647473,13.643140711667565,,,,,,,,,,,,,0.3931092326283732,12.569638621193567,,,,,7.286078925097124,11.614009674582435,,,0.4865058199129462,12.62500641754027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2012-06-30,132.69719217083167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2631642727963801,16.09787453656209,,,,,,,0.4809259898596669,12.498972832448162,,,,,,,,,,,,,0.0238510461029289,20.273389187489563,,,,,,,,,,,,,,,,,,,,,,,0.3597369310922539,12.498972832448162,,,,,0.4762566497340409,12.498972832448162,,,,,,,,,1.2553101474837571,11.509849740835085,,,,,,,,,3.8821980294185456,12.498972832448162,,,0.4515836327864457,11.23917646417213,,,,,,,,,0.1610367692577301,11.082038079531992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292868601079013,12.498972832448164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2012-07-31,128.48976622521525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2631642727963801,16.72042814119141,,,,,,,0.4809259898596669,12.64319247299631,,,,,,,,,,,,,0.0238510461029289,18.460232196904165,,,,,,,,,,,,,,,,,,,,,,,0.3597369310922539,13.044538073644244,,,,,0.4762566497340409,12.352227378649324,,,,,,,,,1.2553101474837571,10.156797706267024,,,,,,,,,3.8821980294185456,11.396126235769795,,,0.4515836327864457,11.463673705446183,,,,,,,,,0.1610367692577301,10.966533709785152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292868601079013,11.286016604561617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
2012-08-31,136.23052094323762,,,,,,,,,,,,,,,,,,,,,,,0.5778359688351087,11.980296172063854,,,,,,,,,,,,,,,,,,,,,,,0.2631642727963801,17.114106409264092,,,,,,,0.4809259898596669,15.050844904473498,,,,,,,,,,,,,0.0238510461029289,19.752959186833376,,,,,,,,,,,,,,,,,,,,,,,0.3597369310922539,13.788085975219891,,,,,0.4762566497340409,13.37387804843917,,,,,,,,,1.2553101474837571,10.67309323151748,,,,,,,,,3.8821980294185456,11.303393411403372,,,,,,,,,,,,,0.1610367692577301,11.104905025557269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292868601079013,12.088958578465627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
